primary_id,sub_id,Name,Description
1,1.3.12,Information Security Steering Committee - Review Implementation of Committee Recommendations,The steering committee should ensure that recommendations approved by the committee are implemented. 
1,1.3.13,Information Security Steering Committee - Review Integration of IS Requirements in Contracts,The steering committee should ensure that Information Security requirements are integrated as part of contractual requirements in their respective project management activities.
1,1.4.1,Senior Management - Ensure Staff Understand Their Responsibilities,The entity's senior management should ensure that each employee understands his/her information security related responsibilities after reading the information security policy and acknowledges through a formal sign-off that he/she understands and intends to comply with those requirements.
1,1.4.2,Senior Management - Determine Criticality & Business Risk,The entity's senior management should determine the criticality and business risk of their information systems and information assets
1,1.4.3,Senior Management - Periodic Assessment of Information Assets,The entity's senior management should periodically assess information assets and their associated risks. 
1,1.4.4,Senior Management - Communicate the Risk Assessment Results,The entity's senior management should communicate the risk assessment results to relevant stakeholders. 
1,1.4.5,Senior Management - Determine & Review Privileges, The entity's senior management should determine and review the privileges related to their information assets and information systems on a periodic basis.
1,1.4.6,Senior Management - Implement Policies and Procedures,The entity's senior management should implement information security policies and procedures to cost-effectively reduce risk to acceptable levels.
1,1.4.7,Senior Management - Ensure Conducting Technical Testing,"The entity's senior management should periodically, ensure conducting technical security testing on the information systems. "
1,1.4.8,Senior Management - Report Any Compromise,"The entity's senior management should ensure reporting of any evidence of information security compromise or any suspicious activity that could potentially expose, corrupt or destroy entitys information. "
1,1.4.9,Senior Management - Respond to Information Security Incidents,The entity's senior management should respond to information security incidents. 
1,1.4.10,Senior Management - Ensure Including Information Security Requirements in Project Activities & Contracts. ,The entity's senior management should ensure that information security requirements are incorporated on respective departments project activities/contracts.
1,1.5.1,Information Security Position - Implement & Maintain an ISMS Program,"The information security position should plan, implement and maintain an information security program/management system integrated with the whole entitys processes."
1,1.5.2,Information Security Position - Coordination with Management ,The information security position should coordinate with the senior management on the identification and development of up to date entity wide information assets register.
1,1.5.3,Information Security Position - Plan & Review an IS Risk Assessment Methodology,"The information security position should plan, develop, review and update an organization wide information security risk assessment methodology."
1,1.5.4,Information Security Position - Select & Implement Controls,The information security position should ensure that appropriate operational controls are selected and implemented according to the results of the risk assessment.
1,1.5.5,Information Security Position - Develop Policies & Procedures ,"The information security position should develop the required policies, and procedures."
1,1.5.6,Information Security Position - Ensure Compliance with ISR,The information security position should ensure organization wide compliance to the ISR and report non-compliance to the IS steering committee
1,1.5.7,Information Security Position - Support Senior Management ,The information security position should assist and support senior management with their information security responsibilities.
1,1.5.8,Information Security Position - Conduct Awareness,"The information security position should plan and conduct periodic information security awareness, training and education."
1,1.6.1,Employees - Champions ,Senior management assigns the coordination of information security activities to certain employees acting as Information security champions/ representatives/coordinators across all divisions.
1,1.6.2,Employees - Responsibilities of all Staff,The entity assigns all employees responsible for adhering to the information security policies/processes/program and for reporting any security breaches or incidents to their direct management.
1,2.1.1,Information Security Policy Document - Develop & Maintain an Information Security Policy,"Develops, distributes and maintains an entity-wide information security policy outlining the basic principles of protecting all the information assets of the entity, and make all employees within the entity and relevant external parties aware of the potential security threats and associated business risks."
1,2.1.2,Information Security Policy Document - Approval on Information Security Policy,"Ensure the Information security policy is approved by top management, published and communicated to employees and relevant external parties."
1,2.2,Information Security Policy Alignment with the Entity Strategy ,"Aligns the information security policy with the entity overall strategy to facilitate the implementation of the entity's goals and objectives, and to support its business model without setting any obstacles in implementing them."
1,2.3.1,Review of Information Security Policy - Responsibility of Regular Review,"Dubai Government Entity should set a clear responsibility for a regular review of the information security policy to be conducted at least once a year, and/or along with any changes that the entity might undergo."
1,2.3.2,Review of Information Security Policy - Report to Steering Committee,Dubai Government Entity should report any update or review of the information security policy to the Information Security Steering Committee and sets the declaration of changes to the entity's CEO/Director General.
1,3.1,Technical and Operational Policies - Develop & Maintain Supporting Policies,"Dubai Government Entity should develop, distribute and maintain a set of technical/operational information security policies that covers the required security protection measures and controls based on the results of the risk assessment and depicts the overall responsibility of all stakeholders in safeguarding the respective business process related information assets."
1,3.2,Technical and Operational Policies - Develop & Maintain Supporting Procedures,"Dubai Government Entity should supplements the entity's technical/operational policies, as necessary, with a set of procedures and guidelines that cover the implementation details of the policies in accordance with the risk assessment results."
1,4.1,Information Security Awareness and Training - Develop a Program,"Dubai Government Entity should design, develop, and implement an information security awareness program."
1,4.2,Information Security Awareness and Training - Conduct Awareness,Dubai Government Entity should provide basic information security training and awareness to all personnel within the entity.
1,4.3,Information Security Awareness and Training - Technical Training,Dubai Government Entity should provide adequate information security trainings for the employees of information security management system within their respective business areas.
1,4.4,Information Security Awareness and Training - Awareness Based on Risks,"Dubai Government Entity should design the information security awareness materials to be in accordance to the entity's daily business operation's security risks, focusing on reducing possible risks."
1,4.5,Information Security Awareness and Training - Awareness Surveys,"Dubai Government Entity should develop continuous security awareness surveys to measure the awareness level of all personnel,  to improve the overall awareness program"
1,4.6,Information Security Awareness and Training - Record Attendance,Dubai Government Entity should document information security training and awareness attendance records for all personnel/
1,5.1,Confidentiality Agreements - Develop & Review NDA,"Dubai Government Entity should develop, and regularly review a non-disclosure or confidentiality agreement which is signed by all employees and external parties, that addresses in legally enforceable terms, the need for protecting the Government information from being leaked internally or externally, and emphasizing the «need to know» concept."
1,5.2,Confidentiality Agreements - Educate About NDA,"Dubai Government Entity should educate personnel and makes them aware of the confidentiality of government information and how information leakage, written or spoken, can impact the entity."
1,6.1,Relations and Sustainability of Information Security - Contacts with Authorities,Dubai Government Entity should maintain appropriate contacts with relevant authorities within the field of information security.
1,6.2,Relations and Sustainability of Information Security - Contacts with Judicial Authorities,"Dubai Government Entity should identify key contacts of certain security and judicial authorities to be contacted in the cases of information security incidents, breaches, etc."
1,6.3,Relations and Sustainability of Information Security - Interest Groups,"Dubai Government Entity should maintain contacts and memberships with information security interest groups, forums and associations."
1,7.1,Securing External Parties Relations - Assess Risks,"Dubai Government Entity should determine and assess governance and information security risks related to its relations with external parties, such as customers, external party services providers, business consultants, temporary employments, etc. This also includes outsourcing and cloud services providers."
1,7.2,Securing External Parties Relations - Apply Controls,Dubai Government Entity should select and apply the appropriate information security controls and measures to control the identified risks.
1,7.3,Securing External Parties Relations - Security Agreements,"Dubai Government Entity should develop and implement the required agreements to secure relations with the external parties, including integrity, availability and confidentiality."
2,1.1,Information Assets Management - Develop Policy,"Dubai Government Entity should develop, distribute and maintain an entity wide information asset management policy and procedure or framework for the identification, management and protection of information assets in line with applicable laws and regulations. "
2,1.2,Information Assets Management - Asset Register,"Dubai Government Entity should identify, document, and maintain a register of all critical information assets for the entire entity, including the information and data assets and the related information processing facilities and components, such as software assets, people assets, physical assets, etc. and consider other details such as, information classification, physical location, license details, business value, and any other necessary information that may be required to avoid risks and recover from disasters. "
2,1.3,Information Assets Management - Review & Maintain Asset Register,Dubai Government Entity should review & maintain the information asset register on a regular basis.
2,2.1,Information Assets Ownership/Custodianship - Information Ownership Policy,"Dubai Government Entity should establish and implement information ownership policy, where information assets are identified with an owner and a custodian"
2,2.2,Information Assets Ownership/Custodianship - Information Classification Responsibility,Dubai Government Entity should assign the information assets owner the responsibility of ensuring that proper classifications of information are carried out based on the sensitivity of information.
2,2.3,Information Assets Ownership/Custodianship - Access Control Responsibility,Dubai Government Entity should assign the information assets owner the responsibility of defining the proper access control to the information and ensuring periodic review of access in accordance with assigned classification level and the entitys access control policy.
2,2.4,Information Assets Ownership/Custodianship - Responsibility of Custodians,"Dubai Government Entity should assign the custodians the responsibility of maintaining the day to day operational tasks related to the information assets, while considering the higher authority of the assets by the owners."
2,3.1,Information Assets Classification - Information Classification Scheme,"Dubai Government Entity should define and implement an information classification scheme/process based on assets criticality, value, legal and protection requirements, etc."
2,3.2,Information Assets Classification - Information Classification Policy,"Dubai Government Entity should develop, distribute and maintain information classification policy and related procedures."
2,4.1,Information Assets Labelling and Handling - Labelling & Handling Controls,"Dubai Government Entity should define and implement adequate labelling and handling controls for the information assets (electronic and physical); according to the requirements of each classification level, considering the handling requirements, storage procedures, distribution limitations, etc., for each information asset. "
2,4.2,Information Assets Labelling and Handling - Procedure for Labeling & Handling,"Dubai Government Entity should develop, distribute and maintain procedure for the information assets labelling and handling requirements."
2,5.1,Disposals of Information and Assets - Prior to Disposal,"Dubai Government Entity should identify and implement the required safety and security measures prior to the disposal of information assets based on their value, criticality and sensitivity."
2,5.2,Disposals of Information and Assets - Information Disposal Procedure,"Dubai Government Entity should develop, distribute and maintain clear procedure for  disposal of information and information assets, as part of the labelling and handling procedure"
2,6.1,Information Assets Responsibility - Acceptable Use Policy,"Dubai Government Entity should develop, distribute and maintain an acceptable use policy governing the acceptable use of information and assets including usage of personal devices in entitys environment. "
3,1.1,Risk Assessment Methodology & Planning - Risk Assessment Methodology,Dubai Government Entity should develop a risk assessment methodology that aligns with the requirements of the entitys information security program/management system.
3,1.2,Risk Assessment Methodology & Planning - Risk Assessment Plan,Dubai Government Entity should determine a periodic plan for conducting the risk assessment across the entity.
3,1.3,Risk Assessment Methodology & Planning - Risk Acceptance Criteria,Dubai Government Entity should identify the criteria of acceptable risks as part of the risk assessment methodology.
3,1.4,Risk Assessment Methodology & Planning - Risk Assessment Scope ,"Dubai Government Entity should identify the scope of the risk assessments, in terms of the business processes & respective information assets that will be included in the assessment."
3,1.5,Risk Assessment Methodology & Planning - Identify Threats & Vulnerabilities,Dubai Government Entity should identify threats and vulnerabilities pertaining to the identified assets.
3,1.6,Risk Assessment Methodology & Planning - Risk Assessment Program Awareness,Dubai Government Entity should plan and implement a periodic awareness of the risk assessment program across the entity.
3,2.1,Risk Assessment - Conduct Risk Assessment ,Dubai Government Entity should conduct & maintain a detailed risk assessment in accordance with the approved risk assessment methodology.
3,2.2,Risk Assessment - Risk Analysis,"Dubai Government Entity should analyze risks and prioritizes them based on the criticality, in order to set treatment plans and controls. "
3,2.3,Risk Assessment - Risk Acceptance ,Dubai Government Entity should determine and identify the acceptable risks in accordance with the risk assessment methodology.
3,2.4,Risk Assessment - Approval of Risk Assessment Results ,Dubai Government Entity should document the risk assessment results and approves it officially by the senior management or the Information Security Steering Committee.
3,3.1,Risk Treatment and Mitigation - Risk Treatment Options,"Dubai Government Entity should select the proper risk treatment plans (mitigate, avoid, transfer, etc.) for the identified risks."
3,3.2,Risk Treatment and Mitigation - Select Controls,Dubai Government Entity should determine and select the appropriate security operational controls for mitigating the identified risks.
3,3.3,Risk Treatment and Mitigation - Authority for Controls,Dubai Government Entity should sign off and authorize officially the implementation of the risk mitigations controls.
3,3.4,Risk Treatment and Mitigation - Implement Controls,Dubai Government Entity should perform and implement the mitigation controls for the risks identified.
3,3.5,Risk Treatment and Mitigation - Risk Monitoring,Dubai Government Entity should review and monitor the implemented risk mitigation controls for effectiveness.
3,4.1,Risk Acceptance - Residual Risks,Dubai Government Entity should document the residual non treated risks with justifications and gets it signed off from the Information Security Steering Committee along with the detailed plan for treatment at a later date.
4,1.1,Incident Management Planning - Develop of Incident Management Policy,"Dubai Government Entity should develop, distribute and maintain a formal policy and procedure for the management of information security incidents."
4,1.2,Incident Management Planning - Incident Response Team,Dubai Government Entity should establish a capability (incident response team) for the information security incidents response and handling across the entity.
4,1.3,Incident Management Planning - Incident Response Awareness & Training ,Dubai Government Entity should provide periodic awareness and training sessions to Incident Response Team on incident handling process in order to exercise & execute effective handling of information security incidents.
4,2.1,Information Security Incident Reporting & Escalation - Reporting Incidents," Dubai Government Entity should assign responsibility to all employees or any users dealing with the entitys information, for reporting  information security incidents or weaknesses."
4,2.2,Information Security Incident Reporting & Escalation - Escalation Process,"Dubai Government Entity should implement an escalation process for reporting information security incidents identified as high severity, engage external authorities for investigation, if required."
4,3.1,Evidence Gathering - Digital Evidence ,Dubai Government Entity should gather and retain any evidences related to any information security incidents.
4,4.1,Information Security Incidents Knowledge Base - Develop Knowledge Base,"Dubai Government Entity should develop a knowledge base for security incidents with details of any previous incidents, their types, cost, and any other relevant information."
5,1.1,Access Control Management Policy/Procedure - Access Control Policy,"Dubai Government Entity should develop, distribute and maintain an access control policy that addresses all security requirements for the implementation of an effective access control within the entity."
5,1.2,Access Control Management Policy/Procedure - Access Control Procedure,"Dubai Government Entity should develop, distribute and maintain an access control procedure that provides implementation details for access control, based on role-bases access control."
5,1.3,Access Control Management Policy/Procedure - Secure Repository of All Access,Dubai Government Entity should maintain a secure repository of all information systems access controls.
5,2.1.1,Users Access Control - User Registration & De-Registration,"Dubai Government Entity should define and Implement a process for users registration, de-registration, and users access privileges modification, disabling or removal, etc."
5,2.1.2,Users Access Control - User ID,Dubai Government Entity should provide each user with a unique identifier (user ID) for their individual business use only.
5,2.1.3,Users Access Control - User ID Standard,Dubai Government Entity should implement a unified users ID standard across the entity.
5,2.1.4,Users Access Control - Authentication Technique ,"Dubai Government Entity should implement a proper authentication technique for the validation of users access,  onsite and remote."
5,2.1.5,Users Access Control - Authentication Policy,"Dubai Government Entity should develop, distribute and maintain appropriate authentication policy(ies) (e.g. a password allocation process, users' responsibilities, password structure, etc.)."
5,2.1.6,Users Access Control - Special Privilege Access,"Dubai Government Entity should identify the categories of users requiring regular and special privileges through ensuring the availability of the following:
A-A valid and approved access authorization
B-Intended system usage
C-Other attributes as required by the entity
D-Utilization of access accounts with special privileges must be restricted for their intended purpose"
5,2.1.7,Users Access Control - Privilege Access Records,"Dubai Government Entity should maintain records of all users' access privileges, and monitors them on a continuous basis."
5,2.1.8,Users Access Control - Limit High Privileged Users,Dubai Government Entity should limit the number of special/high privileged user IDs to those individuals who absolutely must have such privileges for authorized business purposes.
5,2.1.9,Users Access Control - Monitor High Privileged Users,Dubai Government Entity should implement proper security and independent monitoring controls over the usage of special or high privileged IDs
5,2.1.10,Users Access Control - Temporary Users,Dubai Government Entity should implement proper process for guest and temporary user IDs request and employs automated user IDs termination.
5,2.1.11,Users Access Control - Least Privilege ,Dubai Government Entity should allocate access privileges on a restricted basis while employing least privilege concept and separation of duties.
5,2.1.12,Users Access Control - Re-authorization Process,"Dubai Government Entity should employ a process for review and re-authorization of user access rights on a periodic basis, as defined by the entity."
5,2.2.1,Network Access Control - Network Access Control Policy,"Dubai Government Entity should develop, distribute and maintain a policy for network access control, networks services, authorization process for granting network access, etc."
5,2.2.2,Network Access Control - Network Connection Authorization,"Dubai Government Entity should define a process for authorizing, activating and terminating any network connections in the entity."
5,2.2.3,Network Access Control - Network Access Control Tool,"Dubai Government Entity should implement network access control tool/method for network connectivity detection, identification and authentication."
5,2.2.4,Network Access Control - Remote Access Control,Dubai Government Entity should implement proper authentication tool for remote access connections.
5,2.2.5,Network Access Control - Configuration Ports,Dubai Government Entity should manage and control access to configuration ports on network equipment/devices.
5,2.2.6,Network Access Control - Segregation Controls,"Dubai Government Entity should implement proper segregation controls on the different types of networks (internal, external, wireless, IP telephony, etc.)."
5,2.2.7,Network Access Control - Network Security Controls,Dubai Government Entity should implement proper security and operational controls for any network connections beyond the entitys direct control.
5,2.3.1,Operating System Access Control - Access to Operating Systems,Dubai Government Entity should manage and control access to operating systems through secure log-on process.
5,2.3.2,Operating System Access Control - Unique User ID,Dubai Government Entity should assign each user with a unique user ID and apply the proper authentication method for identity verification.
5,2.3.3,Operating System Access Control - Limit Generic IDs,"Dubai Government Entity should limit the use of generic user IDs to only exceptional and business justified circumstances, and implements the proper accountability technique for such use."
5,2.3.4,Operating System Access Control - Authentication Controls,Dubai Government Entity should implement an entity wide authentication mechanism to enforce various authentication controls.
5,2.3.5,Operating System Access Control - Use of Utility Programs,Dubai Government Entity should manage and control the use of utility programs.
5,2.3.6,Operating System Access Control - Session Time-out,Dubai Government Entity should implement session time-out controls to prevent unauthorized access.
5,2.3.7,Operating System Access Control - Lockout Policy,Dubai Government Entity should implement lock-out policy.
5,2.3.8,Operating System Access Control - Restrict Connection Times,Dubai Government Entity should restrict connection times for critical information systems and applications.
5,2.3.9,Operating System Access Control - Log Review,Dubai Government Entity should record and continuously review logs of administrators system IDs.
5,2.4.1,Applications Access Control - Role Based Access,"Dubai Government Entity should provide access to applications based on job responsibilities and business justifications, in alignment with the entity access control policy/procedure."
5,2.4.2,Applications Access Control - Isolation Controls,Dubai Government Entity should implement proper physical or logical isolation controls for highly critical information systems and application environments.
5,2.5.1,Remote Access Security - Remote Access Policy,"Dubai Government Entity should develop, distribute and maintain a policy addressing remote access to the entity's resources."
5,2.5.2,Remote Access Security - Remote Access Authorization,Dubai Government Entity should enforce formal authorization prior to remote access connections.
5,2.5.3,Remote Access Security - VPN Client,"Dubai Government Entity should ensure that adequate security controls are implemented on the VPN client machines, such as authentication, encryption, antivirus software, personal firewalls, session timeout, etc."
5,2.5.4,Remote Access Security - Limited Remote Access,Dubai Government Entity should provide remote access users with access to the services that they have been specifically authorized to use.
5,2.5.5,Remote Access Security - Monitor Remote Access,Dubai Government Entity should monitor and periodically review the remote access connections logs.
5,2.6.1,Mobile Computing - Mobile Computing Policy,"Dubai Government Entity should develop, distribute and maintain a formal policy governing the appropriate use of mobile computing and communication facilities."
5,2.6.2.A,Mobile Computing - Implement Encryption,"Dubai Government Entity should implement appropriate security controls to protect against the risks of mobile computing and communication facilities usage, such as:
A-Implement encryption mechanisms "
5,2.6.2.B,Mobile Computing - Handling Portable Devices,"Dubai Government Entity should implement appropriate security controls to protect against the risks of mobile computing and communication facilities usage, such as:
B-Secure handling for the portable computing devices "
5,2.6.2.C,Mobile Computing - Disable Lost Devices,"Dubai Government Entity should implement appropriate security controls to protect against the risks of mobile computing and communication facilities usage, such as:
C-Mechanisms to disable portable devices when lost or stolen. "
5,2.6.2.D,Mobile Computing - Backup of Portable Devices,"Dubai Government Entity should implement appropriate security controls to protect against the risks of mobile computing and communication facilities usage, such as:
D-Proper data backup procedures for the portable devices     "
5,2.6.2.E,Mobile Computing - Limit Use of Portable Devices,"Dubai Government Entity should implement appropriate security controls to protect against the risks of mobile computing and communication facilities usage, such as: 
E- Limit or restrict usage of portable computing devices to authorized users with adequate security controls."
5,2.6.3,Mobile Computing - BYOD,"Dubai Government Entity should develop, distribute and maintain a policy and procedure for the handling and usage of personally owned devices (Bring your own Device (BYOD)) that are not owned by the entity, addressing entitys security requirements on handling lost or stolen portable computing devices, storage of entity data on these devices, connectivity to entity network and systems etc."
5,2.7.1,Wireless Access Management - Wireless Security Policy,"Dubai Government Entity should develop, distribute and maintain a formal policy on the wireless network usage."
5,2.7.2,Wireless Access Management - Authorize Wireless Access,Dubai Government Entity should authorize formally the wireless access to the network prior to any connection.
5,2.7.3,Wireless Access Management - Wireless Access Authentication,Dubai Government Entity should implement the proper authentication controls for the wireless access.
5,2.7.4,Wireless Access Management - Wireless Security Controls,Dubai Government Entity should enforce proper security controls for wireless connections to the entity's network and establishes usage restrictions and implementation guidance for such use.
5,2.7.5,Wireless Access Management - Access to Specific Services,Dubai Government Entity should provide wireless connection users with access to services that they have been specifically authorized to use.
5,2.7.6,Wireless Access Management - Monitor Access,Dubai Government Entity should monitor continuously the unauthorized wireless access to the network.
5,3.1.1,Physical Access Policy and Procedure - Physical Access Policy,"Dubai Government Entity should develop, distribute and maintain a physical access policy for implementing physical access controls on offices, rooms and other areas."
5,3.1.2,Physical Access Policy and Procedure - Physical Access Procedure ,"Dubai Government Entity should supplement, physical access procedure to implement the protection controls and provides users with specification on physical security safeguards."
5,3.1.3,Physical Access Policy and Procedure - Authorization for Physical Access,Dubai Government Entity should enforce formal authorization prior to physical access to any facilities with information processing resources.
5,3.2.1,Physical Security Controls - Physical Control Policy,Dubai Government Entity should enforce appropriate physical access control perimeters for all physical access points to the entity.
5,3.2.2,Physical Security Controls - Access to Restricted Areas,Dubai Government Entity should verify and ensures that only authorized employees are provided access to protected areas.
5,3.2.3,Physical Security Controls - Data Center Entry,"Dubai Government Entity should control entry to the data center, or any facility containing information systems using physical access control devices."
5,3.2.4,Physical Security Controls - Monitor Physical Access,Dubai Government Entity should control and monitors physical access to the information processing facilities areas or any other public areas.
5,3.2.5,Physical Security Controls - Protect Physical Access Devices,Dubai Government Entity should safeguards and enforce adequate protection controls on physical access devices.
5,3.2.6,Physical Access Policy and Procedure - Inventory of Physical Access Devices,Dubai Government Entity should keep inventory of all physical access devices owned by the entity.
5,3.2.7,Physical Security Controls - Review Physical Security Access Logs,Dubai Government Entity should review logs of physical access on a regular basis.
5,3.2.8,Physical Security Controls - Monitor Employee Movement,Dubai Government Entity should deploy mechanism to monitor the movement of employees & non- employees within the entity.
5,4.1,Public and External Party Access Control - External Party logical Access Authorization,"Dubai Government Entity should enforce formal authorization prior to logical access required by external party through deploying a ""need to know"" criteria."
5,4.2,Public and External Party Access Control - Monitor & Log Access,Dubai Government Entity should monitor and log logical or physical access provided to public or external party.
5,4.3,Public and External Party Access Control - Control Physical Access,Dubai Government Entity should control physical access to any areas that includes information systems and other areas where unauthorized personnel may enter by authenticating visitors before authorizing access.
5,4.4,Public and External Party Access Control - Data Center Access,"Dubai Government Entity should authorize, monitor, and control entering and exiting the data center facilities or any other public areas and maintains such records."
5,4.5,Public and External Party Access Control - Physical Access Protection,Dubai Government Entity should set physical access protection and control mechanisms on all external parties or outsourced individuals for any violation of entity's information security policy.
5,5.1,Information and Documents Access Control - Access Controls ,Dubai Government Entity should place adequate security controls on accessing all soft/hard documents/information in alignment with its criticality.
5,5.2,Information and Documents Access Control - Assign Access Rights,Dubai Government Entity should determine and assign the needed access rights for the protected documents/information.
5,5.3,Information and Documents Access Control - Archiving & Retention Policy,"Dubai Government Entity should set a clear policy on archiving of documents,  retention period along with procedures and guidelines for the details of implementation and usage."
5,5.4,Information and Documents Access Control - Disposal of Documents ,"Dubai Government Entity should employ a clear procedure for the disposal of documents, with assigning clear authorization and responsibilities."
5,6.1,Access Control Audit and Review - Audit Trails,"Dubai Government Entity should implement audit trails in information processing systems, as necessary."
5,6.2,Access Control Audit and Review - Access Review,"Dubai Government Entity should log, maintain and periodically review logical and physical access control lists."
6,1.1.1,Technology and Operations Capacity Management - Capacity Planning,Dubai Government Entity should ensure advanced planning and preparation for availability of adequate capacity and resources.
6,1.1.2,Technology and Operations Capacity Management - Capacity Requirements,Dubai Government Entity should conduct an annual projection review of capacity requirements and resources for the information processing systems and their technology components.
6,1.2.1,Technology and Operations Capacity Management - Standard Operating Procedures,"Dubai Government Entity should develop and maintain operating procedures documentations of all information processing systems detailing inputs, outputs and dependencies."
6,1.2.2,Technology and Operations Capacity Management - Configuration Baselines,Dubai Government Entity should document and maintain up to date baseline configurations manuals of all information processing systems including an inventory of constituent system components.
6,1.2.3,Technology and Operations Capacity Management - Controls for Operational Procedures,Dubai Government Entity should place adequate security protection controls on the operational procedures with distribution list and permitted users and ensures their availability to authorized users.
6,1.3.1,Change Management - Change Management Policy,"Dubai Government Entity should develop, distribute and maintain a formal documented change management policy defining the process and roles and responsibilities of business owners."
6,1.3.2,Change Management - Change Management Procedure,Dubai Government Entity should supplement the policy with a detailed procedure for implementation of the change and configuration management process and provide guidelines for all users.
6,1.3.3.A,Change Management - Change Description,"Dubai Government Entity should implement a change management process that include, as a minimum: 
 A. Description of required change   "
6,1.3.3.B,Change Management - Testing Change Plans,"Dubai Government Entity should implement a change management process that include, as a minimum: 
 B. Testing and implementation plans                                                                                 
"
6,1.3.3.C,Change Management - Risk Assessment for Changes,"Dubai Government Entity should implement a change management process that include, as a minimum:                                                                                
 C. Risk assessment of the change impact                                                                         "
6,1.3.3.D,Change Management - Authorization for Changes,"Dubai Government Entity should implement a change management process that include, as a minimum:                                                                        
 D. Official authorization of the change                                                                                "
6,1.3.3.E,Change Management - Rollback Plans,"Dubai Government Entity should implement a change management process that include, as a minimum:                                                                               
 E. Rollback process for recovery of unsuccessful changes "
6,1.4,Segregation of Duties,"Dubai Government Entity should segregate duties and responsibilities as necessary through distributing the tasks among multiple users, in a manner to reduce errors, fraud and unauthorized modification or misuse of the entitys assets."
6,1.5.1,"Separation of Operational Facilities - Segregation of development, testing, and environmental facilities"," Dubai Government Entity should segregate where necessary development, testing and production processing facilities to mitigate the risk from unauthorized or unintentional access or change."
6,1.5.2,Separation of Operational Facilities - Allocation of a secure environment,Dubai Government Entity should allocate secured computing environment for the sensitive and critical information systems facilities.
6,1.6.1,Information Systems Deployment - Acquisition and deployment policy,"Dubai Government Entity should develop, distribute and maintain a formal policy and procedure for the acquisition, deployment and upgrade of information systems, addressing security controls."
6,1.6.2,Information Systems Deployment - Acceptance Criteria for New Systems,"Dubai Government Entity should define and implement proper acceptance criteria for new information systems implementation and upgrades, and enforcing formal certification and accreditation process outlining security requirements."
6,1.6.3,Information Systems Deployment - Security Testing,"Dubai Government Entity should carry out suitable security testing of the information systems during development and prior to acceptance and deployment, and ensures periodic testing."
6,1.7,Virtualization Techniques,"Dubai Government Entity should employ virtualization techniques, whenever applicable, with proper security controls, in reducing the likelihood of successful security attacks."
6,2.1,External Party Services Management - External Party Agreement,"Dubai Government Entity should develop, and maintain a formal agreement with the external party service providers that addresses compliance with the entity information security requirements."
6,2.2,External Party Services Management - SLAs,"Dubai Government Entity should place adequate measures to assure that security controls, services definitions and delivery levels that are agreed are implemented and followed by the external party."
6,2.3,External Party Services Management - Monitor Services,"Dubai Government Entity should monitor, review and audit the services and all related deliverables provided by external party in a regular basis."
