primary_id,sub_id,Name,Description
12,1,Security Policies,"The security policy shall be established, published, maintained, and disseminated to all relevant personnel."
12,1.1,Security Policies Reviewed,The security policy shall be reviewed at least annually and updated when the environment changes.
12,4,Security Responsibilities,The security policy and procedures shall clearly define information security responsibilities for all personnel. 
12,5.3,Incident Response and Escalation Procedures,"The following information security management responsibilities shall be formally assigned to an individual or team: 
Establishing, documenting, and distributing security incident response and escalation procedures to ensure timely and effective handling of all situations."
12,6(a),Security Awareness Program,A formal security awareness program shall be in place to make all personnel aware of the cardholder data security policy and procedures.
12,8.1,List of Service Providers,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows:  
A list of service providers maintained, including a description of the service(s) provided. "
12,8.2,Written Agreements Maintained,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
A written agreement shall be maintained that includes an acknowledgement that the service providers are responsible for the security of cardholder data the service providers possess or otherwise store, process, or transmit on behalf of the customer, or to the extent that they could impact the security of the customers cardholder data environment.  
 Note: The exact wording of an acknowledgement will depend on the agreement between the two parties, the details of the service being provided, and the responsibilities assigned to each party. The acknowledgement does not have to include the exact wording provided in this requirement."
12,8.3,Established Process for Engaging Service Providers,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
An established process for engaging service providers, including proper due diligence prior to engagement."
12,8.4,Monitor Service Providers,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
A program shall be maintained to monitor service providers PCI DSS compliance status at least annually."
12,8.5,PCI DSS Requirements Managed by Service Providers,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
Information shall be maintained about which PCI DSS requirements are managed by each service provider, and which are managed by the entity."
12,10.1(a),Incident Response Plan,Create an incident response plan to be implemented in the event of system breach.
