primary_id,sub_id,Name,Description
3,2.1,Full Contents Not Stored,"All systems shall adhere to the following requirements regarding non-storage of sensitive authentication data after authorization (even if encrypted): 
The full contents of any track (from the magnetic stripe located on the back of a card, equivalent data contained on a chip, or elsewhere) shall not be stored after authorization.
 This data is alternatively called full track, track, track 1, track 2, and magnetic-stripe data. 
 Note: In the normal course of business, the following data elements from the magnetic stripe may need to be retained: 
  The cardholders name, 
  Primary account number (PAN), 
  Expiration date, and 
  Service code 
 
 To minimize risk, store only these data elements as needed for business."
3,2.2,Code or Value Not Stored,"All systems shall adhere to the following requirements regarding non-storage of sensitive authentication data after authorization (even if encrypted): 
The card verification code or value (three-digit or fourdigit number printed on the front or back of a payment card) shall not be stored after authorization. "
3,2.3,PIN Not Stored,"All systems shall adhere to the following requirements regarding non-storage of sensitive authentication data after authorization (even if encrypted): 
The personal identification number (PIN) or the encrypted PIN block shall not be stored after authorization. "
3,3,PAN Masked When Displayed,"The PAN masked when displayed (the first six and last four digits are the maximum number of digits to be displayed) such that only personnel with a legitimate business need shall be able to see more than the first six/last four digits of the PAN. 
 Note: This requirement does not supersede stricter requirements in place for displays of cardholder datafor example, legal or payment card brand requirements for point-of-sale (POS) receipts."
4,1(a),Use Strong Cryptography to Protect Cardholder Data,"Strong cryptography and security protocols shall be used to safeguard sensitive cardholder data during transmission over open, public networks.
Note: Examples of open, public networks include but are not limited to the Internet; wireless technologies, including 802.11 and Bluetooth; cellular technologies, for example, Global System for Mobile communications (GSM), Code division multiple access (CDMA); and General Packet Radio Service (GPRS)."
4,1(b),Trusted Keys,Only trusted keys and/or certificates shall be accepted. 
4,1(c),Security Protocols,"Security protocols shall be implemented to use only secure configurations, and to not support insecure versions or configurations. "
4,1(d),Encryption Strength,The proper encryption strength shall be implemented for the encryption methodology in use (check vendor recommendations/best practices). 
4,1(e),Use Strong Cryptography to Protect Cardholder Data,"For TLS implementations, the TLS shall be enabled whenever cardholder data is transmitted or received. 
 For example, for browser-based implementations: 
 - HTTPS appears as the browser Universal Record Locator (URL) protocol, and 
 - Cardholder data is only requested if HTTPS appears as part of the URL."
4,1.1,Best Practices to Implement Strong Encryption,Industry best practices shall be used to implement strong encryption for authentication and transmission for wireless networks transmitting cardholder data or connected to the cardholder data environment. 
4,2(b),Never Send Unprotected PANs,Policies shall be in place that state that unprotected PANs are not to be sent via end-user messaging technologies. 
6,1,Identify Security Vulnerabilities,"A process to identify security vulnerabilities shall be documented and implemented, including the following: 
 - Using reputable outside sources for vulnerability information.
 - Assigning a risk ranking to vulnerabilities that includes identification of all high risk and critical vulnerabilities.
 
 Note: Risk rankings should be based on industry best practices as well as consideration of potential impact. For example, criteria for ranking vulnerabilities may include consideration of the CVSS base score and/or the 
 classification by the vendor, and/or type of systems affected. 
 
Methods for evaluating vulnerabilities and assigning risk ratings will vary based on an organizations environment and risk assessment strategy. Risk rankings should, at a minimum, identify all vulnerabilities considered to be a high risk to the environment. In addition to the risk ranking, vulnerabilities may be considered critical if they pose an imminent threat to the environment, impact critical systems, and/or would result in a potential compromise if not addressed. Examples of critical systems may include security systems, public-facing devices and systems, databases, and other systems that store, process or transmit cardholder data."
6,2(a),Ensure Systems Are Patched and Up-to-date,All system components and software shall be protected from known vulnerabilities by installing applicable vendor-supplied security patches.
6,2(b),Ensure Systems Are Patched and Up-to-date - Timeframe,"Critical security patches shall be installed within one month of release. 
Note: Critical security patches should be identified according to the risk ranking process defined in Requirement 6.1."
7,1.2,Principle of Least Privilege,"Access to system components and cardholder data shall be limited to only those individuals whose jobs require such access, as follows: 
The access to privileged user IDs shall be restricted as follows: 
 - To least privileges necessary to perform job responsibilities
 - Assigned only to roles that specifically require that privileged access"
7,1.3,Privileges should be limited to job function,"Access to system components and cardholder data shall be limited to only those individuals whose jobs require such access, as follows: 
The access assigned based on individual personnels job classification and function."
8,1.5(a),Monitor Third Parties Remote Accounts,"The accounts used by third parties to access, support, or maintain system components via remote access shall be enabled only during the time period needed and disabled when not in use."
8,1.5(b),Monitor Third Parties Remote Accounts - In Use,The third-party remote access accounts shall be monitored when in use. 
8,3.1,Multi-Factor Authentication for Administrative Access to CDE,"All individual non-console administrative access and all remote access to the CDE shall be secured using multi-factor authentication, as follows: 
Multi-factor authentication incorporated for all nonconsole access into the CDE for personnel with administrative access. 
 
Note: Multi-factor authentication requires that a minimum of two of the three authentication methods (see PCI DSS Requirement 8.2 for descriptions of authentication methods) be used for authentication. Using one factor twice (for example, using two separate passwords) is not considered multi-factor authentication."
8,3.2,Multi-Factor Authentication for Remote Access,"All individual non-console administrative access and all remote access to the CDE shall be secured using multi-factor authentication, as follows: 
Multi-factor authentication incorporated for all remote network access (both user and administrator, and including third-party access for support or maintenance) originating from outside the entitys network. 

Note: Multi-factor authentication requires that a minimum of two of the three authentication methods (see PCI DSS Requirement 8.2 for descriptions of authentication methods) be used for authentication. Using one factor twice (for example, using two separate passwords) is not considered multi-factor authentication."
8,5,Shared Accounts,"The group, shared, or generic accounts, passwords, or other authentication methods shall be prohibited as follows: 
 - Generic user IDs and accounts are disabled or removed; 
 - Shared user IDs for system administration activities and other critical functions do not exist; and 
 - Shared and generic user IDs are not used to administer any system components. "
9,1.2,Restrict Access to Publicly Accessible Network Jacks,"The physical and/or logical controls shall be in place to restrict access to publicly accessible network jacks.
For example, network jacks located in public areas and areas accessible to visitors could be disabled and only enabled when network access is explicitly authorized. Alternatively, processes could be implemented to ensure that visitors are escorted at all times in areas with active network jacks."
9,5,Physically Secure All Media,"All media shall be physically secured (including but not limited to computers, removable electronic media, paper receipts,
paper reports, and faxes).
For purposes of Requirement 9, media refers to all paper and electronic media containing cardholder data"
9,6(a),Media Distribution Control - Maintained,Strict control shall be maintained over the internal or external distribution of any kind of media. 
9,6.1,Classify Media Sensitivity,"Controls shall include the following: 
Media shall be classified so the sensitivity of the data can be determined. "
9,6.2,Send Media Securely,"Controls shall be include the following: 
Media shall be sent by secured courier or other delivery method that can be accurately tracked."
9,6.3,Management Approval of Media Distribution,"Controls shall include the following: 
Management approval shall be obtained prior to moving the media (especially when media is distributed to individuals)."
9,7,Media Access and Storage Controls,Strict control shall be maintained over the storage and accessibility of media. 
9,8(a),Media Destruction,All media shall be destroyed when it is no longer needed for business or legal reasons. 
9,8.1(a),Media Destruction - Hardcopy Materials,"Media destruction shall be performed as follows: 
Hardcopy materials shall be cross-cut shredded, incinerated, or pulped so that cardholder data cannot be reconstructed. "
9,8.1(b),Media Destruction - Storage Containers,"Media destruction shall be performed as follows: 
Storage containers used for materials that contain information to be destroyed shall be secured to prevent access to the contents."
9,9(a),List of Devices,"Devices that capture payment card data via direct physical interaction with the card shall be protected against tampering and substitution as follows: 
Policies and procedures shall require that a list of such devices be maintained. 
 
 Note: This requirement applies to card-reading devices used in card-present transactions (that is, card swipe or dip) at the point of sale. This requirement is not intended to apply to manual key-entry components such as computer keyboards and POS keypads."
9,9(b),Periodically Inspected,"Devices that capture payment card data via direct physical interaction with the card shall be protected against tampering and substitution as follows: 
Policies and procedures shall require that devices are periodically inspected to look for tampering or substitution. 
 
 Note: This requirement applies to card-reading devices used in card-present transactions (that is, card swipe or dip) at the point of sale. This requirement is not intended to apply to manual key-entry components such as computer keyboards and POS keypads."
9,9(c),Personnel Trained,"Devices that capture payment card data via direct physical interaction with the card shall be protected against tampering and substitution as follows: Policies and procedures shall require that personnel are trained to be aware of suspicious behavior and to report tampering or substitution of devices.  
 
 Note: This requirement applies to card-reading devices used in card-present transactions (that is, card swipe or dip) at the point of sale. This requirement is not intended to apply to manual key-entry components such as computer keyboards and POS keypads."
9,9.1(a),Inventory,"The list of devices shall include the following: 
 
 - Make, model of device 
 - Location of device (for example, the address of the site or facility where the device is located) 
 - Device serial number or other method of unique identification"
9,9.1(b),Accurate and Up-to-Date,The list of devices shall be accurate and up to date. 
9,9.1(c),"Updated when Added, Relocated, or Decommissioned","The list of devices shall be updated when devices are added, relocated, decommissioned, etc."
9,9.2(a),Device Surfaces Inspected,"The device surfaces shall be periodically inspected to detect tampering (for example, addition of card skimmers to devices), or substitution (for example, by checking the serial number or other device characteristics to verify it has not been swapped with a fraudulent device). 
 
 Note: Examples of signs that a device might have been tampered with or substituted include unexpected attachments or cables plugged into the device, missing or changed security labels, broken or differently colored casing, or changes to the serial number or other external markings."
9,9.2(b),Personnel Aware of Procedures for Inspections,The personnel shall be aware of procedures for inspecting devices. 
9,9.3(a),Training Topics,"The personnel shall be trained to be aware of attempted tampering or replacement of devices, to include the following: 
Training materials for personnel at point-of-sale locations shall include the following:
 - Verify the identity of any third-party persons claiming to be repair or maintenance personnel, prior to granting them access to modify or troubleshoot devices. 
 - Do not install, replace, or return devices without verification. 
 - Be aware of suspicious behavior around devices (for example, attempts by unknown persons to unplug or open devices). 
 - Report suspicious behavior and indications of device tampering or substitution to appropriate personnel (for example, to a manager or security officer)."
9,9.3(b),Point-of-Sale Location Trainings on Detecting and Reporting Attempted Tampering,"The personnel shall be trained to be aware of attempted tampering or replacement of devices, to include the following: 
The personnel at point-of-sale locations shall receive training, and shall be aware of procedures to detect and report attempted tampering or replacement of devices. "
11,2.2(a),External Vulnerability Scans,"Quarterly external vulnerability scans shall be performed.
Note: Quarterly external vulnerability scans must be performed by an Approved Scanning Vendor (ASV), approved by the Payment Card Industry Security Standards Council (PCI SSC). 
 
 Refer to the ASV Program Guide published on the PCI SSC website for scan customer responsibilities, scan preparation, etc."
11,2.2(b),External Vulnerability Scans - Results,"External quarterly scan and rescan results shall satisfy the ASV Program Guide requirements for a passing scan (for example, no vulnerabilities rated 4.0 or higher by the CVSS, and no automatic failures)."
11,2.2(c),External Vulnerability Scans - Approved Vendor,Quarterly external vulnerability scans shall be performed by a PCI SSC Approved Scanning Vendor (ASV).
11,3.4(a),Penetration Test - Procedures Defined,"If segmentation is used to isolate the CDE from other networks:  
The penetration-testing procedures shall be defined to test all segmentation methods, to confirm they are operational and effective, and isolate all out-of scope systems from systems in the CDE."
11,3.4(b),Penetration Test - Segmentation Controls,"If segmentation is used to isolate the CDE from other networks: 
The penetration testing to verify segmentation controls shall meet the following: 
 
 - Performed at least annually and after any changes to segmentation controls/methods. 
 - Covers all segmentation controls/methods in use. 
 - Verifies that segmentation methods are operational and effective, and isolate all out-ofscope systems from systems in the CDE."
11,3.4(c),Penetration Test - Qualified Vendors,"If segmentation is used to isolate the CDE from other networks: 
The tests shall be performed by a qualified internal resource or qualified external third party, and if applicable, does organizational independence of the tester exist (not required to be a QSA or ASV). "
12,1,Security Policies,"A security policy shall be established, published, maintained, and disseminated to all relevant personnel. "
12,1.1,Security Policies Reviewed,The security policy shall be reviewed at least annually and updated when the environment changes. 
12,3.1,Explicit Approval by Authorized Parties,"Usage policies for critical technologies shall be developed to define proper use of these technologies and require the following: 
Explicit approval by authorized parties to use the technologies. 
 Note: Examples of critical technologies include, but are not limited to, remote access and wireless technologies, laptops, tablets, removable electronic media, e-mail usage and Internet usage."
12,3.3,List of All Devices,"Usage policies for critical technologies shall be developed to define proper use of these technologies and require the following: 
A list of all such devices and personnel with access? 
 Note: Examples of critical technologies include, but are not limited to, remote access and wireless technologies, laptops, tablets, removable electronic media, e-mail usage and Internet usage."
12,3.5,Acceptable Uses,"Usage policies for critical technologies shall be developed to define proper use of these technologies and require the following: 
Acceptable uses of the technologies.  
 Note: Examples of critical technologies include, but are not limited to, remote access and wireless technologies, laptops, tablets, removable electronic media, e-mail usage and Internet usage."
12,3.9,Remote-Access Technologies,"Usage policies for critical technologies shall be developed to define proper use of these technologies and require the following: 
Activation of remote-access technologies for vendors and business partners only when needed by vendors and business partners, with immediate deactivation after use. 
 Note: Examples of critical technologies include, but are not limited to, remote access and wireless technologies, laptops, tablets, removable electronic media, e-mail usage and Internet usage."
12,4,Security Responsibilities,Security policy and procedures shall clearly define information security responsibilities for all personnel. 
12,5.3,Incident Response and Escalation Procedures,"The following information security management responsibilities shall be formally assigned to an individual or team: 
Establishing, documenting, and distributing security incident response and escalation procedures to ensure timely and effective handling of all situations. "
12,6(a),Security Awareness Program,A formal security awareness program shall be in place to make all personnel aware of the cardholder data security policy and procedures. 
12,8.1,List of Service Providers,"Policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
A list of service providers shall be maintained, including a description of the service(s) provided. "
12,8.2,Written Agreements Maintained,"Policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
A written agreement shall be maintained that includes an acknowledgement that the service providers are responsible for the security of cardholder data the service providers possess or otherwise store, process, or transmit on behalf of the customer, or to the extent that they could impact the security of the customers cardholder data environment. 
 
 Note: The exact wording of an acknowledgement will depend on the agreement between the two parties, the details of the service being provided, and the responsibilities assigned to each party. The acknowledgement does not have to include the exact wording provided in this requirement."
12,8.3,Established Process for Engaging Service Providers,"The policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
Document an established process for engaging service providers, including proper due diligence prior to engagement. "
12,8.4,Monitor Service Providers,"Policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
A program shall be maintained to monitor service providers PCI DSS compliance status at least annually."
12,8.5,PCI DSS Requirements Managed by Service Providers,"Policies and procedures shall be maintained and implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data, as follows: 
Information shall be maintained about which PCI DSS requirements are managed by each service provider, and which are managed by the entity."
12,10.1(a),Incident Response Plan,An incident response plan shall be created to be implemented in the event of system breach.
A2,1,POS POI Terminals,"For POS POI terminals (at the merchant or paymentacceptance location) using SSL and/or early TLS: 
The devices shall be confirmed to not be susceptible to any known exploits for SSL/early TLS. 
 
 Note: This requirement is intended to apply to the entity with the POS POI terminal, such as a merchant. This requirement is not intended for service providers who serve as the termination or connection point to those POS POI terminals. Requirements A2.2 and A2.3 apply to POS POI service providers."
