primary_id,sub_id,Name,Description
AC,8.c.1,System Use Notification,"The information system (with regards to publicly accessible systems), shall display system use information and organization-defined conditions, before granting further access."
AC,8.c.2,System Use Notification,"The information system (with regards to publicly accessible systems), shall display references, if any, to monitoring, recording, or auditing that are consistent with privacy accommodations for such systems that generally prohibit those activities."
AC,8.c.3,System Use Notification,"The information system (with regards to publicly accessible systems), shall include a description of the authorized users of the system."
AC,14.a,Permitted Actions Without Identification or Authentication,The organization shall identify user actions that can be performed on the information system without identification or authentication consistent with organizational missions/business functions.
AC,14.b,Permitted Actions Without Identification or Authentication,"The organization shall document and provide supporting rationale in the security plan for the information system, user actions not requiring identification or authentication."
AC,17.a,Remote Access,"The organization shall establish and document usage restrictions, configuration/connection requirements, and implementation guidance for each type of remote access allowed."
AC,17.b,Remote Access,The organization shall authorize remote access to the information system prior to allowing such connections.
AC,18.a,Wireless Access,"The organization shall establish usage restrictions, configuration/connection requirements, and implementation guidance for wireless access."
AC,18.b,Wireless Access,The organization shall authorize wireless access to the information system prior to allowing such connections.
AC,19.a,Access Control For Mobile Devices,"The organization shall establish usage restrictions, configuration requirements, connection requirements, and implementation guidance for organization-controlled mobile devices."
AC,19.b,Access Control For Mobile Devices,The organization shall authorize the connection of mobile devices to organizational information systems.
AC,20.a,Use of External Information Systems,"The organization shall establish terms and conditions, consistent with any trust relationships established with other organizations owning, and/or maintaining external information systems, allowing authorized individuals to access the information system from external information systems."
AC,20.b,Use of External Information Systems,"The organization shall establish terms and conditions, consistent with any trust relationships established with other organizations owning, and/or maintaining external information systems, allowing authorized individuals to process, store, or transmit organization-controlled information using external information systems."
AC,22.a,Publicly Accessible Content,The organization shall designate individuals authorized to post information onto a publicly accessible information system.
AC,22.b,Publicly Accessible Content,The organization shall train authorized individuals to ensure that publicly accessible information does not contain nonpublic information
AC,22.c,Publicly Accessible Content,The organization shall review the proposed content of information prior to posting onto the publicly accessible information system to ensure that nonpublic information is not included.
AC,22.d,Publicly Accessible Content,"The organization shall review the content on the publicly accessible information system for nonpublic information on an organization-defined frequency, and removes such information if it is discovered."
AT,1.a1,Security Awareness And Training Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel a security awareness and training policy that addresses purpose, scope, roles, and responsibilities, management commitment, coordination among organizational entities, and compliance."
AT,1.a2,Security Awareness And Training Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the security awareness and training policy and associated security awareness and training controls."
AT,1.b1,Security Awareness And Training Policy and Procedures,The organization shall review and update the current security awareness and training policy on an organization-defined frequency.
AT,1.b2,Security Awareness And Training Policy and Procedures,The organization shall review and update the current security awareness and training procedures on an organization-defined frequency.
AT,2.a,Security Awareness Training,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) as part of initial training for new users."
AT,2.b,Security Awareness Training,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) when required by information system changes."
AT,2.c,Security Awareness Training,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) on an organization-defined frequency."
AT,3.a,Role-Based Security Training,The organization shall provide role-based security training to personnel with assigned security roles and responsibilities before authorizing access to the information system or performing assigned duties.
AT,3.b,Role-Based Security Training,The organization shall provide role-based security training to personnel with assigned security roles and responsibilities when required by information system changes.
AT,3.c,Role-Based Security Training,The organization shall provide role-based security training to personnel with assigned security roles and responsibilities on an organization-defined frequency.
AT,4.a,Security Training Records,The organization shall document and monitor individual information system security training activities including basic security awareness training and specific information system security training.
AT,4.b,Security Training Records,The organization shall retain individual training records for an organization-defined time period.
AU,1.a1,Audit and Accountability Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel an audit and accountability policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
AU,1.a2,Audit and Accountability Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the audit and accountability policy and associated audit and accountability controls."
AU,1.b1,Audit and Accountability Policy and Procedures,The organization shall review and update the current audit and accountability policy on an organization-defined frequency.
AU,1.b2,Audit and Accountability Policy and Procedures,The organization shall review and update the current audit and accountability procedures on an organization-defined frequency
AU,2.a,Audit Events,The organization shall determine that the information system is capable of auditing the events.
AU,2.b,Audit Events,The organization shall coordinate the security audit function with other organizational entities requiring audit-related information to enhance the mutual support and to help guide the selection of auditable events.
AU,2.c,Audit Events,The organization shall provide rationale for why the auditable events are deemed to be adequate to support after-the-fact investigations of security incidents.
AU,2.d,Audit Events,The organization shall determine that the information system is auditing organization-defined events on an organization-defined frequency.
AU,3.1,Content of Audit Records,"The information system shall generate audit records containing information that establishes what type of event occurred, when the event occurred, where the event occurred, the source of the event, the outcome of the event, and the identity of any individuals or subjects associated with the event."
AU,4.1,Audit Storage Capacity,The organization shall allocate audit record storage capacity in accordance with organization-defined audit record storage requirements.
AU,5.a,Response to Audit Processing Failures,The information system shall alert organization-defined personnel in the event of an audit processing failure.
AU,5.b,Response to Audit Processing Failures,"The information system shall take additional actions such as shutdown, overwrite, stop, in the event of an audit failure."
AU,6.a,"Audit Review, Analysis, and Reporting",The organization shall review and analyze information system audit records on an organization-defined frequency for indications of unusual or inappropriate activity.
AU,6.b,"Audit Review, Analysis, and Reporting",The organization shall report findings of audit reviews to organization-defined personnel.
AU,8.a,Time Stamps,The information system shall use internal system clocks to generate time stamps for audit records
AU,8.b,Time Stamps,The information system shall record time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT) and shall meet organization-defined granularity of time measurement.
AU,9.1,Protection of Audit Information,"The information system shall protect audit information and audit tools from unauthorized access, modification, and deletion."
AU,11.1,Audit Record Retention,The organization shall retain audit records for an organization-defined retention period consistent with records retention policies to provide support for after-the-fact investigations of security incidents and to meet regulatory and organizational information retention requirements.
AU,12.a,Audit Generation,The information system shall provide audit record generation capability for the auditable events at organization-defined information system components.
AU,12.b,Audit Generation,The information system shall allow organization-defined personnel to select which auditable events are to be audited by specific components or the information system
AU,12.c,Audit Generation,The information shall generate audit records for the defined events with defined content.
CA,1.a1,Security Assessment and Authorization Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel a security assessment and authorization policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
CA,1.a2,Security Assessment and Authorization Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the security assessment and authorization policy and associated security assessment and authorization controls."
CA,1.b1,Security Assessment and Authorization Policy and Procedures,The organization shall review and update the current security assessment and authorization policy on an organization-defined period.
CA,1.b2,Security Assessment and Authorization Policy and Procedures,The organization shall review and update the current security assessment and authorization procedures on an organization defined frequency.
CA,2.a1,Security Assessments,The organization shall develop a security assessment plan that describes the scope of the assessment including: security controls and control enhancements under assessment.
CA,2.a2,Security Assessments,The organization shall develop a security assessment plan that describes the scope of the assessment including: assessment procedures to be used to determine security control effectiveness.
CA,2.a3,Security Assessments,"The organization shall develop a security assessment plan that describes the scope of the assessment including: assessment environment, assessment team, and assessment roles and responsibilities."
CA,2.b,Security Assessments,"The organization shall assess the security controls in the information system and its environment of operation on an organization-defined frequency to determine the extent to which the controls are implemented correctly, operating as intended, and producing the desired outcome with respect to meeting established security requirements."
CA,2.c,Security Assessments,The organization shall produce a security assessment report that documents the results of the assessment.
CA,2.d,Security Assessments,The organization shall provide the results of the security control assessment to organization-defined individuals.
CA,3.a,System Interconnections,The organization shall authorize connections from the information system to other information systems through the use of Interconnection Security Agreements.
CA,3.b,System Interconnections,"The organization shall document, for each interconnection, the interface characteristics, security requirements, and the nature of the information communicated."
CA,3.c,System Interconnections,The organization shall review and update the Interconnection Security Agreements on an organization-defined frequency.
CA,5.a,Plan of Action and Milestones,The organization shall develop a plan of action and milestones for the information system to document the organization's planned remedial actions to correct weaknesses or deficiencies noted during the assessment of the security controls and to reduce or eliminate known vulnerabilities in the system.
CA,5.b,Plan of Action and Milestones,"The organization shall update the existing plan of action and milestones on an organization-defined frequency based on the findings from security controls assessments, security impact analyses, and continuous monitoring activities."
CA,6.a,Security Authorization,The organization shall assign a senior-level executive or manager as the authorizing official for the information system.
CA,6.b,Security Authorization,The organization shall ensure that the authorizing official authorizes the information system for processing before commencing operations.
CA,6.c,Security Authorization,The organization shall update the security authorization on an organization-defined frequency.
CA,7.a,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and implements a continuous monitoring program that includes: Establishment of metrics to be monitored.
CA,7.b,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and implements a continuous monitoring program that includes: Establishment of frequencies for monitoring and frequencies for assessments supporting such monitoring.
CA,7.c,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and shall implement a continuous monitoring program that includes: Ongoing security control assessments in accordance with the organizational continuous monitoring strategy.
CA,7.d,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and shall implement a continuous monitoring program that includes: Ongoing security status monitoring of organization-defined metrics in accordance with the organizational continuous monitoring strategy.
CA,7.e,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and shall implement a continuous monitoring program that includes: Correlation and analysis of security-related information generated by assessments and monitoring.
CA,7.f,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and shall implement a continuous monitoring program that includes: Response actions to address the results of the analysis of security-related information.
CA,7.g,Continuous Monitoring,The organization shall develop a continuous monitoring strategy and shall implement a continuous monitoring program that includes: Reporting the security status of the organization and the information system to organization-defined personnel on a defined frequency.
CA,9.a,Internal System Connections,The organization shall authorize internal connections of information system components or classes of components to the information system.
CA,9.b,Internal System Connections,"The organization shall document, for each internal connection, the interface characteristics, security requirements, and the nature of the information communicated."
CM,1.a1,Configuration Management Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel a configuration management policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
CM,1.a2,Configuration Management Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the configuration management policy and associated configuration management controls."
CM,1.b1,Configuration Management Policy and Procedures,The organization shall review and update the current configuration management policy on an organization-defined frequency.
CM,1.b2,Configuration Management Policy and Procedures,The organization shall review and update the current configuration management procedures on an organization-defined frequency.
CM,2.1,Baseline Configuration,"The organization shall develop, document, and maintain under configuration control, a current baseline configuration of the information system."
CM,4.1,Security Impact Analysis,The organization shall analyze changes to the information system to determine potential security impacts prior to change implementation.
CM,6.a,Configuration Settings,The organization shall establish and document configuration settings for information technology products employed within the information system using security configuration checklists that reflect the most restrictive mode consistent with operational requirements.
CM,6.b,Configuration Settings,The organization shall implement information technology configuration settings.
CM,6.c,Configuration Settings,"The organization shall identify, document, and approve any deviations from established configuration settings for information system components based on operational requirements."
CM,6.d,Configuration Settings,The organization shall monitor and control changes to the configuration settings in accordance with organizational policies and procedures.
CM,7.a,Least Functionality,The organization shall configure the information system to provide only essential capabilities.
CM,7.b,Least Functionality,"The organization shall prohibit or restrict the use of unnecessary functions, ports, protocols, and or/services."
CM,8.a1,Information System Component Inventory,The organization shall develop and document an inventory of information system components that accurately reflects the current information system.
CM,8.a2,Information System Component Inventory,The organization shall develop and document an inventory of information system components that includes all components within the authorization boundary of the information system.
CM,8.a3,Information System Component Inventory,The organization shall develop and document an inventory of information system components that is at the level of granularity deemed necessary for tracking and reporting
CM,8.a4,Information System Component Inventory,The organization shall develop and document an inventory of information system components that includes information deemed necessary to achieve effective information system component accountability.
CM,8.b,Information System Component Inventory,The organization shall review and update the information system component inventory on an organization-defined frequency
CM,10.a,Software Usage Restrictions,The organization shall use software and associated documentation in accordance with contract agreements and copyright laws.
CM,10.b,Software Usage Restrictions,The organization shall track the use of software and associated documentation protected by quantity licenses to control copying and distribution.
CM,10.c,Software Usage Restrictions,"The organization shall control and document the use of peer-to-peer file sharing technology to ensure that this capability is not used for the unauthorized distribution, display, performance, or reproduction of copyrighted work."
CM,11.a,User-Installed Software,The organization shall establish policies governing the installation of software by users.
CM,11.b,User-Installed Software,The organization shall enforce software installation policies.
CM,11.c,User-Installed Software,The organization shall monitor the compliance of software installation policies on an organization-defined frequency.
CP,1.a1,Contingency Planning Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel a contingency planning policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
CP,1.a2,Contingency Planning Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the contingency planning policy and associated contingency planning controls."
CP,1.b1,Contingency Planning Policy and Procedures,The organization shall review and update the current contingency planning policy on an organization-defined frequency.
CP,1.b2,Contingency Planning Policy and Procedures,The organization shall review and update the current contingency planning procedures on an organization-defined frequency.
CP,2.a1,Contingency Plan,The organization shall develop a contingency plan for the information system that identifies essential missions and business functions and associated contingency requirements.
CP,2.a2,Contingency Plan,"The organization shall develop a contingency plan for the information system that provides recovery objectives, restoration priorities, and metrics."
CP,2.a3,Contingency Plan,"The organization shall develop a contingency plan for the information system that addresses contingency roles, responsibilities, assigned individuals with contact information."
CP,2.a4,Contingency Plan,"The organization shall develop a contingency plan for the information system that addresses maintaining essential missions and business functions despite an information system disruption, compromise, or failure."
CP,2.a5,Contingency Plan,"The organization shall develop a contingency plan for the information system that addresses eventual, full information system restoration without deterioration of the security safeguards originally planned and implemented."
CP,2.a6,Contingency Plan,The organization shall develop a contingency plan for the information system that is reviewed and approved organization defined personnel.
CP,2.b,Contingency Plan,The organization shall distribute copies of the contingency plan to key contingency personnel and organizational key individuals.
CP,2.c,Contingency Plan,The organization shall coordinate contingency planing activities with incident handling activities.
CP,2.d,Contingency Plan,The organization shall review the contingency plan for the information system on an organization-defined frequency.
CP,2.e,Contingency Plan,"The organization shall update the contingency plan to address changes to the organization, information system, or environment of operation and problems encountered during contingency plan implementation, execution, or testing."
CP,2.f,Contingency Plan,The organization shall communicate contingency plan changes to key contingency personnel and key organization personnel.
CP,2.g,Contingency Plan,The organization shall protect the contingency plan from unauthorized disclosure and modification.
CP,3.a,Contingency Training,The organization shall provide contingency training to information system users consistent with assigned roles and responsibilities within a defined time period of assuming a contingency role of responsibility.
CP,3.b,Contingency Training,The organization shall provide contingency training to information system users consistent with assigned roles and responsibilities when required by information system changes.
CP,3.c,Contingency Training,The organization shall provide contingency training to information system users consistent with assigned roles and responsibilities on a defined frequency thereafter.
CP,4.a,Contingency Plan Testing,The organization shall test the contingency plan for the information system on a defined frequency using tests to determine the effectiveness of the plan and the organizational readiness to execute the plan.
CP,4.b,Contingency Plan Testing,The organization shall review the contingency plan test results.
CP,4.c,Contingency Plan Testing,"The organization shall initiate corrective actions, based on contingency plan test results, if needed."
CP,9.a,Information System Backup,The organization shall conduct backups of user-level information contained in the information system on an organization-defined frequency consistent with recovery time and recovery point objectives.
CP,9.b,Information System Backup,The organization shall conduct backups of system-level information contained in the information system on an organization-defined frequency consistent with recovery time and recovery point objectives.
CP,9.c,Information System Backup,The organization shall conduct backups of information system documentation including security-related documentation on an organization defined frequency consistent with recovery time and recovery point objectives.
CP,9.d,Information System Backup,"The organization shall protect the confidentiality, integrity, and availability of backup information at storage locations."
CP,10.1,Information System Recovery And Reconstitution,"The organization shall provide for the recovery and reconstitution of the information system to a known state after a disruption, compromise, or failure."
IA,1.a1,Identification And Authentication Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel an identification and authentication policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
IA,1.a2,Identification And Authentication Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the identification and authentication policy and associated identification and authentication controls."
IA,1.b1,Identification And Authentication Policy and Procedures,The organization shall review and update the current identification and authentication policy on an organization-defined frequency.
IA,1.b2,Identification And Authentication Policy and Procedures,The organization shall review and update the current identification and authentication procedures on an organization-defined frequency.
IA,2.1,Identification and Authentication (Organizational Users),The information system shall uniquely identify and authenticate organizational users (or processes acting on behalf of organizational users)
IA,2.CE1,Identification and Authentication (Organizational Users) - Network Access To Privileged Accounts,The information system shall implement multi-factor authentication for network access to privileged accounts.
IA,2.CE12,Identification and Authentication (Organizational Users) - Acceptance of PIV Credentials,The information system shall accept and electronically verify Personal Identity Verification (PIV) credentials.
IA,4.a,Identifier Management,"The organization shall manage information system identifiers by receiving authorization from organization-defined personnel to assign an individual, group, role, or device identifier."
IA,4.b,Identifier Management,"The organization shall manage information system identifiers by selecting an identifier that identifies an individual, group, role, or device."
IA,4.c,Identifier Management,"The organization shall manage information system identifiers by assigning the identifier to the intended individual, group, role, or device."
IA,4.d,Identifier Management,The organization shall manage information system identifiers by preventing reuse of identifiers for an organization-defined time period
IA,4.e,Identifier Management,The organization shall manage information system identifiers by disabling the identifier after an organization-defined time period of inactivity.
IA,5.a,Authenticator Management,"The organization shall manage information system authenticators by verifying, as part of the initial authenticator distribution, the identity of the individual, group, role, or device receiving the authenticator."
IA,5.b,Authenticator Management,The organization shall manage information system authenticators by establishing initial authenticator content for authenticators defined by the organization.
IA,5.c,Authenticator Management,The organization shall manage information system authenticators by ensuring the authenticators have sufficient strength of mechanism for their intended use.
IA,5.CE1a,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall enforce a minimum password complexity with requirements on case sensitivity, number of characters, mix of upper-case letters, lower-case letters, numbers, and special characters, including minimum requirements for each type."
IA,5.CE1b,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall enforce a requirement on the number of changed characters when new passwords are created."
IA,5.CE1c,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall store and transmit only encrypted representations of passwords."
IA,5.CE1d,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall enforce password minimum and maximum lifetime restrictions defined by the organization."
IA,5.CE1e,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall prohibit password reuse for an organization defined number of generations."
IA,5.CE1f,Authenticator Management - Password Based Authentication,"The information system, for password-based authentication shall allow the use of temporary password for system logons with an immediate change to a permanent password."
IA,5.CE11,Authenticator Management - Hardware Token-Based Authentication,"The information system, for hardware token-based authentication, shall employ mechanisms that satisfy token quality requirements."
IA,5.d,Authenticator Management,"The organization shall manage information system authenticators by establishing and implementing administrative procedures for initial authenticator distribution, for lost/compromised of damaged authenticators, and for revoking authenticators."
IA,5.e,Authenticator Management,The organization shall manage information system authenticators by changing default content of authenticators prior to information system installation.
IA,5.f,Authenticator Management,The organization shall manage information system authenticators by establishing minimum and maximum lifetime restrictions and reuse conditions for authenticators.
IA,5.g,Authenticator Management,The organization shall manage information system authenticators by changing/refreshing authenticators on an organization defined time period by authenticator type.
IA,5.h,Authenticator Management,The organization shall manage information system authenticators by protecting authenticator content from unauthorized disclosure and modification.
IA,5.i,Authenticator Management,"The organization shall manage information system authenticators by requiring individuals to take, and having devices implement, specific security safeguards to protect authenticators."
IA,5.j,Authenticator Management,The organization shall manage information system authenticators by changing authenticators for group/role accounts when membership to those accounts changes.
IA,6.1,Authenticator Feedback,The information system shall obscure feedback of authentication information during the authentication process to protect the information from possible exploitation/use by unauthorized individuals.
IA,7.1,Cryptographic Module Authentication,"The information system shall implement mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance for such authentication."
IA,8.1,Identification And Authentication (Non-Organizational Users),The information system shall uniquely identify and authenticate non-organizational users (or processes acting on behalf of non-organizational users).
IA,8.CE1,Identification And Authentication (Non-Organizational Users) - Acceptance of PIV Credentials From Other Agencies,The information system shall accept and electronically verify Personal Identity Verification (PIV) credentials from other federal agencies.
IA,8.CE2,Identification And Authentication (Non-Organizational Users) - Acceptance of Third-Party Credentials,The information system shall accept only FICAM-approved third-party credentials.
IA,8.CE3,Identification And Authentication (Non-Organizational Users) - Use of FICAM-Approved Products.,The organization shall employ only FICAM-approved information system components in information systems to accept third-party credentials.
IA,8.CE4,Identification And Authentication (Non-Organizational Users) - Use of FICAM-Issued Profiles,The information system shall conform to FICAM-Issued profiles.
IR,1.a1,Incident Response Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel an incident response policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
IR,1.a2,Incident Response Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the incident response policy and associated incident response controls."
IR,1.b1,Incident Response Policy and Procedures,The organization shall review and update the current incident response policy on an organization-defined frequency.
IR,1.b2,Incident Response Policy and Procedures,The organization shall review and update the current incident response procedures on an organization-defined frequency.
IR,2.a,Incident Response Training,The organization shall provide incident response training to information system users consistent with assigned roles and responsibilities within an organization-defined time period of assuming an incident response role or responsibility. 
IR,2.b,Incident Response Training,The organization shall provide incident response training to information system users consistent with assigned roles and responsibilities when required by information system changes. 
IR,2.c,Incident Response Training,The organization shall provide incident response training to information system users consistent with assigned roles and responsibilities on an organization-defined frequency
IR,4.a,Incident Handling,"The organization shall implement an incident handling capability for security incidents that includes preparation, detection and analysis, containment, eradication, and recovery."
IR,4.b,Incident Handling,The organization shall coordinate incident handling activities with contingency planning activities.
IR,4.c,Incident Handling,"The organization shall incorporate lessons learned from ongoing incident handling activities into incident response procedures, training, and testing/exercises, and implements the resulting changes accordingly."
IR,5.1,Incident Monitoring,The organization shall track and document information system security incidents.
IR,6.a,Incident Reporting,The organization shall require personnel to report suspected security incidents to the organizational incident response capability within an organization-defined time period.
IR,6.b,Incident Reporting,The organization shall report security incident information to organization-defined authorities.
IR,7.1,Incident Response Assistance,"The organization shall provide an incident response support resource, integral to the organization incident response capability that offers advice and assistance to users of the information system for the handling and reporting of security incidents."
IR,8.a1,Incident Response Plan,The organization shall develop an incident response plan that provides the organization with a roadmap for implementing its incident response capability.
IR,8.a2,Incident Response Plan,The organization shall develop an incident response plan that describes the structure and organization of the incident response capability
IR,8.a3,Incident Response Plan,The organization shall develop an incident response plan that provides a high-level approach for how the incident response capability fits into the overall organization
IR,8.a4,Incident Response Plan,"The organization shall develop an incident response plan that meets the unique requirements of the organization, which relate to mission, size, structure, and function."
IR,8.a5,Incident Response Plan,The organization shall develop an incident response plan that defines reportable incidents.
IR,8.a6,Incident Response Plan,The organization shall develop an incident response plan that provides metrics for measuring the incident response capability within the organization
IR,8.a7,Incident Response Plan,The organization shall develop an incident response plan that defines the resources and management support needed to effectively maintain and mature an incident response capability
IR,8.a8,Incident Response Plan,The organization shall develop an incident response plan that is reviewed and approved by organization-defined personnel.
IR,8.b,Incident Response Plan,The organization shall distribute copies of the incident response plan to organization defined incident response personnel and other key organizational personnel.
IR,8.c,Incident Response Plan,The organization shall review the incident response plan on an organization-defined frequency.
IR,8.d,Incident Response Plan,"The organization shall update the incident response plan to address system/organizational changes or problems encountered during plan implementation, execution, or testing."
IR,8.e,Incident Response Plan,The organization shall communicate incident response plan changes to organization-defined incident response personnel and other key organization personnel.
IR,8.f,Incident Response Plan,The organization shall protect the incident response plan from unauthorized disclosure and modification.
MA,1.a1,System Maintenance Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel a system maintenance policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
MA,1.a2,System Maintenance Policy and Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the system maintenance and associated system maintenance controls."
MA,1.b1,System Maintenance Policy and Procedures,The organization shall review and update the current system maintenance policy on an organization-defined frequency.
MA,1.b2,System Maintenance Policy and Procedures,The organization shall review and update the current system maintenance procedures on an organization-defined frequency.
MA,2.a,Controlled Maintenance,"The organization shall schedule, perform, document, and review records of maintenance and repairs on information system components in accordance with manufacturer or vendor specifications and/or organizational requirements."
MA,2.b,Controlled Maintenance,"The organization shall approve and monitor all maintenance activities, whether performed on site or remotely and whether the equipment is serviced on site or removed to another location."
MA,2.c,Controlled Maintenance,The organization shall require that organization-defined personnel explicitly approve the removal of the information system or system components from organizational facilities for off-site maintenance or repairs.
MA,2.d,Controlled Maintenance,The organization shall sanitize equipment(s) to remove all information from associated media prior to removal from organizational facilities for off-site maintenance or repairs.
MA,2.e,Controlled Maintenance,The organization shall check all potentially impacted security controls to verify that the controls are still functioning properly following maintenance or repair actions.
MA,2.f,Controlled Maintenance,The organization shall include maintenance-related information in organizational maintenance records.
MA,4.a,Non-Local Maintenance,The organization shall approve and monitor nonlocal maintenance and diagnostic activities.
MA,4.b,Non-Local Maintenance,The organization shall allow the use of nonlocal maintenance and diagnostic tools only as consistent with organizational policy and documented in the security plan for the information system.
MA,4.c,Non-Local Maintenance,The organization shall employ strong authenticators in the establishment of nonlocal maintenance diagnostic sessions.
