primary_id,sub_id,Name,Description
AC,14.b,Permitted Actions Without Identification or Authentication - Supporting Rationale,"The organization shall document and provide supporting rationale in the security plan for the information system, user actions not requiring identification or authentication. 
 
 Tailoring Action: 
 FED - Uniquely federal, primarily the responsibility of the Federal government."
AC,17.a,Remote Access - Guidance,"The organization shall establish and document usage restrictions, configuration/connection requirements, and implementation guidance for each type of remote access allowed. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.b,Remote Access - Authorizations,"The organization shall authorize remote access to the information system prior to allowing such connections. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.x(1),Remote Access  Automated Monitoring/Control,"The information system shall monitor and control remote access methods. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.x(2),Remote Access  Protection of Confidentiality / Integrity Using Encryption,"The information system shall implement cryptographic mechanisms to protect the confidentiality and integrity of remote access sessions. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.x(3),Remote Access  Managed Access Control Points,"The information system shall route all remote access through a set number of managed network access control points. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.x(4)a,Remote Access  Privileged Commands / Access - Security Relevant Information,"The organization shall authorize the execution of privileged commands and access to security-relevant information via remote access only for organization-defined needs. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,17.x(4)b,Remote Access  Privileged Commands / Access - Security Plan,"The organization shall document the rationale for access to security-relevant information in the security plan for the information system. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,18.a,Wireless Access - Establish Guidance for Access,"The organization shall establish usage restrictions, configuration/connection requirements, and implementation guidance for wireless access. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,18.b,Wireless Access - Authorization,"The organization shall authorize wireless access to the information system prior to allowing such connections. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,19.a,Access Control For Mobile Devices - Establish Guidance,"The organization shall establish usage restrictions, configuration requirements, connection requirements, and implementation guidance for organization-controlled mobile devices. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,19.b,Access Control For Mobile Devices - Authorization,"The organization shall authorize the connection of mobile devices to organizational information systems. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,19.x(5),Access Control For Mobile Devices  Full Device / Container-Based Encryption,"The organization shall employ either full-device encryption or container encryption to protect the confidentiality and integrity of information on organization-defined mobile devices. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,20.a,Use of External Information Systems - Access,"The organization shall establish terms and conditions, consistent with any trust relationships established with other organizations owning, and/or maintaining external information systems, allowing authorized individuals to access the information system from external information systems. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,20.b,Use of External Information Systems - Process,"The organization shall establish terms and conditions, consistent with any trust relationships established with other organizations owning, and/or maintaining external information systems, allowing authorized individuals to process, store, or transmit organization-controlled information using external information systems. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,20.x(1)a,Use of External Information Systems  Limits on Authorized Use - Verifies Implementation,"The organization shall permit authorized individuals to use an external information system to access the information system or to process, store, or transmit organization-controlled information only when the organization verifies the implementation of required security controls on the external system as specified in the organizations information security policy and security plan. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,20.x(1)b,Use of External Information Systems  Limits on Authorized Use,"The organization shall permit authorized individuals to use an external information system to access the information system or to process, store, or transmit organization-controlled information only when the organization retains approved information system connection or processing agreements with the organizational entity hosting the external information systems. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,20.x(2),Use of External Information Systems  Portable Storage Devices,"The organization shall restrict or prohibit the use of organization-controlled portable storage devices by authorized individuals on external information systems. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,21.a,Information Sharing - Access Restrictions,"The organization shall facilitate information sharing by enabling authorized users to determine whether access authorizations assigned to the sharing partner match the access restrictions on the information for organization-defined information sharing circumstances where user discretion is required. 
 
 Tailoring Action: 
 FED - Uniquely federal, primarily the responsibility of the Federal government."
AC,21.b,Information Sharing - Automated Mechanisms,"The organization shall employ organization-defined automated mechanisms or manual processes to assist users in making information sharing/collaboration decisions. 
 
 Tailoring Action: 
 FED - Uniquely federal, primarily the responsibility of the Federal government."
AC,22.a,Publicly Accessible Content - Authorized Individuals,"The organization shall designate individuals authorized to post information onto a publicly accessible information system. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,22.b,Publicly Accessible Content - Train Individuals,"The organization shall train authorized individuals to ensure that publicly accessible information does not contain nonpublic information. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,22.c,Publicly Accessible Content - Reviews Proposed Content,"The organization shall review the proposed content of information prior to posting onto the publicly accessible information system to ensure that nonpublic information is not included. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AC,22.d,Publicly Accessible Content - Reviews Published Content,"The organization shall review the content on the publicly accessible information system for nonpublic information on an organization-defined frequency, and removes such information if it is discovered. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,1.a1,Security Awareness And Training Policy and Procedures - Policy,"The organization shall develop, document, and disseminate to organization-defined personnel a security awareness and training policy that addresses purpose, scope, roles, and responsibilities, management commitment, coordination among organizational entities, and compliance. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AT,1.a2,Security Awareness And Training Policy and Procedures - Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the security awareness and training policy and associated security awareness and training controls. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AT,1.b1,Security Awareness And Training Policy and Procedures - Update Policy,"The organization shall review and update the current security awareness and training policy on an organization-defined frequency. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AT,1.b2,Security Awareness And Training Policy and Procedures - Update Procedure,"The organization shall review and update the current security awareness and training procedures on an organization-defined frequency. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AT,2.a,Security Awareness Training - Basic Training New Users,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) as part of initial training for new users. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,2.b,Security Awareness Training - Basic Training System Changes,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) when required by information system changes. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,2.c,Security Awareness Training - Refresher Training,"The organization shall provide basic security awareness training to information system users (including manager, senior executives, and contractors) on an organization-defined frequency. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,2.x(2),Security Awareness Training  Insider Threat,"The organization shall include security awareness training on recognizing and reporting potential indicators of insider threat. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,3.a,Role-Based Security Training - Prior to Access,"The organization shall provide role-based security training to personnel with assigned security roles and responsibilities before authorizing access to the information system or performing assigned duties. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,3.b,Role-Based Security Training - System Changes,"The organization shall provide role-based security training to personnel with assigned security roles and responsibilities when required by information system changes. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,3.c,Role-Based Security Training - Refresher Training,"The organization shall provide role-based security training to personnel with assigned security roles and responsibilities on an organization-defined frequency. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AT,4.a,Security Training Records - Document Completion,"The organization shall document and monitor individual information system security training activities including basic security awareness training and specific information system security training. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AT,4.b,Security Training Records - Retention,"The organization shall retain individual training records for an organization-defined time period. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AU,1.a1,Audit and Accountability Policy and Procedures - Policy,"The organization shall develop, document, and disseminate to organization-defined personnel an audit and accountability policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AU,1.a2,Audit and Accountability Policy and Procedures - Procedures,"The organization shall develop, document, and disseminate to organization-defined personnel procedures to facilitate the implementation of the audit and accountability policy and associated audit and accountability controls. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AU,1.b1,Audit and Accountability Policy and Procedures - Update Policy,"The organization shall review and update the current audit and accountability policy on an organization-defined frequency. 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AU,1.b2,Audit and Accountability Policy and Procedures - Update Procedures,"The organization shall review and update the current audit and accountability procedures on an organization-defined frequency 
 
 Tailoring Action: 
 NFO - Expected to be routinely satisfied by nonfederal organizations without specification."
AU,2.a,Audit Events - Capability,"The organization shall determine that the information system is capable of auditing the events. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,2.b,Audit Events - Mutual Support,"The organization shall coordinate the security audit function with other organizational entities requiring audit-related information to enhance the mutual support and to help guide the selection of auditable events. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,2.c,Audit Events - Rationale,"The organization shall provide rationale for why the auditable events are deemed to be adequate to support after-the-fact investigations of security incidents. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,2.d,Audit Events - Defined,"The organization shall determine that the information system is auditing organization-defined events on an organization-defined frequency. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,2.x(3),Audit Events  Reviews and Updates,"The organization shall review and update the audited events on an organization-defined frequency. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,3.1,Content of Audit Records,"The information system shall generate audit records containing information that establishes what type of event occurred, when the event occurred, where the event occurred, the source of the event, the outcome of the event, and the identity of any individuals or subjects associated with the event. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,3.x(1),Content of Audit Records  Additional Audit Information,"The information system shall generate audit records containing additional organization-defined information. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,4.1,Audit Storage Capacity,"The organization shall allocate audit record storage capacity in accordance with organization-defined audit record storage requirements. 
 
 Tailoring Action: 
 NCO - Not directly related to protecting the confidentiality of CUI."
AU,5.a,Response to Audit Processing Failures - Alerting,"The information system shall alert organization-defined personnel in the event of an audit processing failure. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,5.b,Response to Audit Processing Failures - Actions,"The information system shall take additional actions such as shutdown, overwrite, stop, in the event of an audit failure. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,6.a,"Audit Review, Analysis, and Reporting - Frequency","The organization shall review and analyze information system audit records on an organization-defined frequency for indications of unusual or inappropriate activity. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,6.b,"Audit Review, Analysis, and Reporting - Findings","The organization shall report findings of audit reviews to organization-defined personnel. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,6.x(1),"Audit Review, Analysis, and Reporting  Process Integration","The organization shall employ automated mechanisms to integrate audit review, analysis, and reporting processes to support organizational processes for investigation and response to suspicious activities. 
 
 Tailoring Action: 
 NCO - Not directly related to protecting the confidentiality of CUI."
AU,6.x(3),"Audit Review, Analysis, and Reporting  Correlate Audit Repositories","The organization shall analyze and correlate audit records across different repositories to gain organization-wide situational awareness. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,7.a,Audit Reduction and Report Generation - On-Demand Investigation,"The information system shall provide an audit reduction and report generation capability that supports on-demand audit review, analysis, and reporting requirements and after-the-fact investigations of security incidents. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,7.b,Audit Reduction and Report Generation - Does Not Alter Content,"The information system shall provide an audit reduction and report generation capability that does not alter the original content or time ordering of audit records. 
 
 Tailoring Action: 
 CUI - The CUI basic or derived security requirement is reflected in and is traceable to the security control, control enhancement, or specific elements of the control/enhancement."
AU,7.x(1),Audit Reduction and Report Generation  Automatic Processing,"The information system shall provide the capability to process audit records for events of interest based on organization defined audit fields within audit records. 
 
 Tailoring Action: 
 NCO - Not directly related to protecting the confidentiality of CUI."
