primary_id,sub_id,Name,Description
5,4.b,Assessment and Decision - Provide Formal Procedures,"Once an information security event has been detected and reported, the organization should provide formal procedures for each notified person to follow, including reviewing and amending reports, assessing damage, and notifying relevant personnel. Individual actions will depend on the type and severity of the incident."
5,4.c,Assessment and Decision - Thorough Documentation,"Once an information security event has been detected and reported, the organization should use guidelines for thorough documentation of an information security event and the subsequent actions for an information security incident if the information security event becomes classified as an information security incident."
5,4,Assessment and Decision - Collect Information,"For the Assessment and Decision phase, an organization should collect information that can include testing, measuring, and other data gathering about the detection of an information security event. The type and amount of information collected will depend on the information security event that has occurred."
5,4,Assessment and Decision - Conduct Assessment,"For the Assessment and Decision phase, an organization should conduct an assessment by the incident handler to determine whether the event is a possible or
confirmed information security incident or a false alarm. A false alarm (i.e. a false positive) is an indication of a reported event that is found not to be real or of any consequence. If desired, the IRT can conduct a quality review to ensure that the incident handler correctly declared an incident."
5,4,Assessment and Decision - Involve All Parties,"For the Assessment and Decision phase, an organization should ensure that all parties involved, particularly the IRT, properly log all activities, results and related decisions for later analysis."
5,4,Assessment and Decision - Maintain Change Control,"For the Assessment and Decision phase, an organization should ensure that the change control regime is maintained to cover information security incident tracking and incident report updates, and to keep the information security database up-to-date."
5,5.a,Responses - Distribute Responsibility,"Once an information security incident has been confirmed and the responses determined, the organization should distribute the responsibility for information security incident management activities through an appropriate hierarchy of personnel with decision making and actions, involving both security and non-security personnel as necessary."
5,5.b,Responses - Follow Formal Procedures,"Once an information security incident has been confirmed and the responses determined, the organization should provide formal procedures for each involved person to follow, including reviewing and amending the reports, re-assessing damage, and notifying the relevant personnel. Individual actions will depend on the type and severity of the incident."
5,5.c,Responses - Thorough Documentation,"Once an information security incident has been confirmed and the responses determined, the organization should use guidelines for thorough documentation of an information security incident and subsequent actions."
5,5,Responses - Investigate Incidents,"For the Responses phase, the organization should investigate incidents as required and relative to the information security incident classification scale rating. The scale should be changed as necessary. Investigation can include different kinds of analyses to provide a more in-depth understanding of incidents."
5,5,Responses - Review Incidents,"For the Responses phase, the organization should review by the IRT to determine whether the information security incident is under control, and if so, perform the required response. If the incident is not under control or it is going to have a severe impact on the organizations operations, perform crisis response activities through escalation to the crisis handling function."
5,5,Responses - Assign Internal Resources,"For the Responses phase, the organization should assign internal resources and identify external resources in order to respond to an incident."
5,5,Responses - Escalate,"For the Responses phase, the organization should escalate as needed throughout the phase for further assessments or decisions."
5,5,Responses - Involve All Parties,"For the Responses phase, the organization should ensure that all parties involved, particularly the IRT, properly log all activities for later analysis."
5,5,Responses - Gather Digital Evidence,"For the Responses phase, the organization should ensure that digital evidence is gathered and stored provably securely, and that its secure preservation is continually monitored, in case the evidence is required for legal prosecution or internal disciplinary action."
5,5,Responses - Maintain Change Control,"For the Responses phase, the organization should ensure that the change control regime is maintained to cover information security incident tracking and incident report updates, and to keep the information security database up-to-date."
5,5,Responses - Communicate ,"For the Responses phase, the organization should communicate the existence of the information security incident and share any relevant details (e.g. threat, attack, and vulnerability information) with other internal and external individuals or organizations, in accordance with organizational and IRT communication plans and information disclosure policies. It can be particularly important to notify asset owners (determined during the impact analysis) and internal and external organizations (e.g. other incident response teams, law enforcement agencies, Internet service providers, and information sharing organizations) that could assist with the management and resolution of the incident. Sharing information could also benefit other organizations since the same threats and attacks often affect multiple organizations."
5,5,Responses - Post Incident Activity,"For the Responses phase, the organization should after recovery from an incident, a Post Incident Activity should be initiated depending on the nature
and severity of the incident. This activity includes:
- investigation of the information pertaining to the incident
- investigation of other relevant sources such as involved personnel
- summarized report of the investigation findings"
5,5,Responses - Close Incident,"For the Responses phase, the organization should close the incident once the incident has been resolved, according to the requirements of the IRT or parent organization and all stakeholders should be notified."
5,6.a,Lessons Learnt - Identify Lessons Learnt,"For the Lessons Learnt phase, an organization should identify the lessons learnt from information security incidents and vulnerabilities."
5,6.b,Lessons Learnt - Review & Improve Controls,"For the Lessons Learnt phase, an organization should review, identify and make improvements to information security control implementation (new or updated controls), as well as information security incident management policy. Lessons can come from one or many information security incidents or reported security vulnerabilities. Improvements are aided by metrics fed into the organizations strategy on where to invest in information security controls."
5,6.c,Lessons Learnt - Improve Risk Assessments,"For the Lessons Learnt phase, an organization should review, identify and make improvements to the organizations existing information security risk assessment and management reviews."
5,6.d,Lessons Learnt - Improve Processes,"For the Lessons Learnt phase, an organization should review how effective the processes, procedures, reporting formats and organizational structure were in responding to, assessing and recovering from information security incidents and dealing with information security vulnerabilities. On the basis of the lessons learnt, identify and make improvements to the information security incident management plan and its documentation."
5,6.e,Lessons Learnt - Communicate & Share,"For the Lessons Learnt phase, an organization should communicate and share the results of review within a trusted community (if the organization so wishes)."
5,6.f,Lessons Learnt - Sharing with Partners,"For the Lessons Learnt phase, an organization should determine if the incident information, associated attack vectors and vulnerabilities may be shared with partner organizations to assist in preventing the same incidents from occurring in their environments."
5,6.g,Lessons Learnt - Evaluate IRT Performance,"For the Lessons Learnt phase, an organization should perform a comprehensive evaluation of IRT performance and effectiveness on a periodic basis."
5,6,Lessons Learnt,"It is emphasized that information security incident management activities are iterative, and therefore an organization should make regular improvements to a number of information security elements over time. These improvements should be proposed on the basis of reviews of the data on information security incidents, responses, and reported information security vulnerabilities."
