primary_id,sub_id,Name,Description
3,5,Deploy Automated Software Patch Management Tools,Deploy automated software update tools in order to ensure that third-party software on all systems is running the most recent security updates provided by the software vendor.
3,6,Compare Back-to-back Vulnerability Scans,Regularly compare the results from consecutive vulnerability scans to verify that vulnerabilities have been remediated in a timely manner.
3,7,Utilize a Risk-rating Process,Utilize a risk-rating process to prioritize the remediation of discovered vulnerabilities.
4,1,Maintain Inventory of Administrative Accounts,"Use automated tools to inventory all administrative accounts, including domain and local accounts, to ensure that only authorized individuals have elevated privileges."
4,2,Change Default Passwords,"Before deploying any new asset, change all default passwords to have values consistent with administrative level accounts."
4,3,Ensure the Use of Dedicated Administrative Accounts,"Ensure that all users with administrative account access use a dedicated or secondary account for elevated activities. This account should only be used for administrative activities and not internet browsing, email, or similar activities."
4,4,Use Unique Passwords,"Where multi-factor authentication is not supported (such as local administrator, root, or service accounts), accounts shall use passwords that are unique to that system."
4,5,Use Multifactor Authentication For All Administrative Access,Use multi-factor authentication and encrypted channels for all administrative account access.
4,7,Limit Access to Scripting Tools,Limit access to scripting tools (such as Microsoft PowerShell and Python) to only administrative or development users with the need to access those capabilities.
4,8,Log and Alert on Changes to Administrative Group Membership,Configure systems to issue a log entry and alert when an account is added to or removed from any group assigned administrative privileges.
4,9,Log and Alert on Unsuccessful Administrative Account Login,Configure systems to issue a log entry and alert on unsuccessful logins to an administrative account.
5,1,Establish Secure Configurations,Maintain documented security configuration standards for all authorized operating systems and software.
5,2,Maintain Secure Images,Maintain secure images or templates for all systems in the enterprise based on the organization's approved configuration standards. Any new system deployment or existing system that becomes compromised should be imaged using one of those images or templates.
5,3,Securely Store Master Images,"Store the master images and templates on securely configured servers, validated with integrity monitoring tools, to ensure that only authorized changes to the images are possible."
5,4,Deploy System Configuration Management Tools,Deploy system configuration management tools that will automatically enforce and redeploy configuration settings to systems at regularly scheduled intervals.
5,5,Implement Automated Configuration Monitoring Systems,"Utilize a Security Content Automation Protocol (SCAP) compliant configuration monitoring system to verify all security configuration elements, catalog approved exceptions, and alert when unauthorized changes occur."
6,1,Utilize Three Synchronized Time Sources,Use at least three synchronized time sources from which all servers and network devices retrieve time information on a regular basis so that timestamps in logs are consistent.
6,2,Activate Audit Logging,Ensure that local logging has been enabled on all systems and networking devices.
6,3,Enable Detailed Logging,"Enable system logging to include detailed information such as an event source, date, user, timestamp, source addresses, destination addresses, and other useful elements."
6,4,Ensure Adequate Storage for Logs,Ensure that all systems that store logs have adequate storage space for the logs generated.
6,5,Centralize Log Management,Ensure that appropriate logs are being aggregated to a central log management system for analysis and review.
6,6,Deploy SIEM or Log Analytic Tools,Deploy Security Information and Event Management (SIEM) or log analytic tool for log correlation and analysis.
6,7,Regularly Review Logs,"On a regular basis, review logs to identify anomalies or abnormal events."
7,1,Ensure Use of Only Fully Supported Browsers and Email Clients,"Ensure that only fully supported web browsers and email clients are allowed to execute in the organization, ideally only using the latest version of the browsers and email clients provided by the vendor."
7,2,Disable Unnecessary or Unauthorized Browser or Email Client Plugins,Uninstall or disable any unauthorized browser or email client plugins or add-on applications.
7,3,Limit Use of Scripting Languages in Web Browsers and Email Clients,Ensure that only authorized scripting languages are able to run in all web browsers and email clients.
7,4,Maintain and Enforce Network-Based URL Filters,"Enforce network-based URL filters that limit a system's ability to connect to websites not approved by the organization. This filtering shall be enforced for each of the organization's systems, whether they are physically at an organization's facilities or not."
7,5,Subscribe to URL- Categorization service,Subscribe to URL-categorization services to ensure that they are up-to-date with the most recent website category definitions available. Uncategorized sites shall be blocked by default.
7,6,Log all URL Requests,"Log all URL requests from each of the organization's systems, whether on-site or a mobile device, in order to identify potentially malicious activity and assist incident handlers with identifying potentially compromised systems."
7,7,Use DNS Filtering Services,Use Domain Name System (DNS) filtering services to help block access to known malicious domains.
7,8,Implement DMARC and Enable Receiver-Side Verification,"To lower the chance of spoofed or modified emails from valid domains, implement Domain-based Message Authentication, Reporting and Conformance (DMARC) policy and verification, starting by implementing the Sender Policy Framework (SPF) and the Domain Keys Identified Mail (DKIM) standards."
7,9,Block Unnecessary File Types,Block all email attachments entering the organization's e-mail gateway if the file types are unnecessary for the organization's business.
8,1,Utilize Centrally Managed Anti-malware Software,Utilize centrally managed anti-malware software to continuously monitor and defend each of the organization's workstations and servers.
8,2,Ensure Anti-Malware Software and Signatures are Updated,Ensure that the organization's anti-malware software updates its scanning engine and signature database on a regular basis.
8,3,Enable Operating System Anti-Exploitation Features/ Deploy Anti-Exploit Technologies,Enable anti-exploitation features such as Data Execution Prevention (DEP) or Address Space Layout Randomization (ASLR) that are available in an operating system or deploy appropriate toolkits that can be configured to apply protection to a broader set of applications and executables.
8,4,Configure Anti-Malware Scanning of Removable Media,Configure devices so that they automatically conduct an anti-malware scan of removable media when inserted or connected.
8,5,Configure Devices to Not Auto-run Content,Configure devices to not auto-run content from removable media.
8,6,Centralize Anti-malware Logging,Send all malware detection events to enterprise anti-malware administration tools and event log servers for analysis and alerting.
8,7,Enable DNS Query Logging,Enable Domain Name System (DNS) query logging to detect hostname lookups for known malicious domains.
8,8,Enable Command-line Audit Logging,"Enable command-line audit logging for command shells, such as Microsoft PowerShell and Bash."
9,1,"Associate Active Ports, Services and Protocols to Asset Inventory","Associate active ports, services, and protocols to the hardware assets in the asset inventory."
9,2,"Ensure Only Approved Ports, Protocols and Services Are Running","Ensure that only network ports, protocols, and services listening on a system with validated business needs are running on each system."
9,3,Perform Regular Automated Port Scans,Perform automated port scans on a regular basis against all systems and alert if unauthorized ports are detected on a system.
9,4,Apply Host-based Firewalls or Port Filtering,"Apply host-based firewalls or port filtering tools on end systems, with a default-deny rule that drops all traffic except those services and ports that are explicitly allowed."
10,1,Ensure Regular Automated Backups,Ensure that all system data is automatically backed up on regular basis.
10,2,Perform Complete System Backups,"Ensure that all of the organization's key systems are backed up as a complete system, through processes such as imaging, to enable the quick recovery of an entire system."
10,3,Test Data on Backup Media,Test data integrity on backup media on a regular basis by performing a data restoration process to ensure that the backup is properly working.
10,4,Protect Backups,"Ensure that backups are properly protected via physical security or encryption when they are stored, as well as when they are moved across the network. This includes remote backups and cloud services."
10,5,Ensure All Backups Have at Least One Offline Backup Destination,"Ensure that all backups have at least one offline (i.e., not accessible via a network connection) backup destination."
11,1,Maintain Standard Security Configurations for Network Devices,Maintain documented security configuration standards for all authorized network devices.
11,2,Document Traffic Configuration Rules,"All configuration rules that allow traffic to flow through network devices shall be documented in a configuration management system with a specific business reason for each rule, a specific individual's name responsible for that business need, and an expected duration of the need."
11,3,Use Automated Tools to Verify Standard Device Configurations and Detect Changes,"Compare all network device configurations against approved security configurations defined for each network device in use, and alert when any deviations are discovered."
11,4,Install the Latest Stable Version of Any Security-related Updates on All Network Devices,Install the latest stable version of any security-related updates on all network devices.
11,5,Manage Network Devices Using Multi-Factor Authentication and Encrypted Sessions,Manage all network devices using multi-factor authentication and encrypted sessions.
11,6,Use Dedicated Workstations For All Network Administrative Tasks,"Ensure network engineers use a dedicated machine for all administrative tasks or tasks requiring elevated access. This machine shall be segmented from the organization's primary network and not be allowed Internet access. This machine shall not be used for reading email, composing documents, or surfing the Internet."
11,7,Manage Network Infrastructure Through a Dedicated Network,"Manage the network infrastructure across network connections that are separated from the business use of that network, relying on separate VLANs or, preferably, on entirely different physical connectivity for management sessions for network devices."
12,1,Maintain an Inventory of Network Boundaries,Maintain an up-to-date inventory of all of the organization's network boundaries.
12,2,Scan for Unauthorized Connections Across Trusted Network Boundaries,Perform regular scans from outside each trusted network boundary to detect any unauthorized connections which are accessible across the boundary.
12,3,Deny Communications with Known Malicious IP Addresses,Deny communications with known malicious or unused Internet IP addresses and limit access only to trusted and necessary IP address ranges at each of the organization's network boundaries.
12,4,Deny Communication over Unauthorized Ports,Deny communication over unauthorized TCP or UDP ports or application traffic to ensure that only authorized protocols are allowed to cross the network boundary in or out of the network at each of the organization's network boundaries.
12,5,Configure Monitoring Systems to Record Network Packets,Configure monitoring systems to record network packets passing through the boundary at each of the organization's network boundaries.
12,6,Deploy Network-Based IDS Sensors,Deploy network-based Intrusion Detection Systems (IDS) sensors to look for unusual attack mechanisms and detect compromise of these systems at each of the organization's network boundaries.
12,8,Deploy NetFlow Collection on Networking Boundary Devices,Enable the collection of NetFlow and logging data on all network boundary devices.
12,11,Require All Remote Logins to Use Multi-factor Authentication,Require all remote login access to the organization's network to encrypt data in transit and use multi-factor authentication.
13,1,Maintain an Inventory of Sensitive Information,"Maintain an inventory of all sensitive information stored, processed, or transmitted by the organization's technology systems, including those located on-site or at a remote service provider."
13,2,Remove Sensitive Data or Systems Not Regularly Accessed by Organization,Remove sensitive data or systems not regularly accessed by the organization from the network. These systems shall only be used as stand-alone systems (disconnected from the network) by the business unit needing to occasionally use the system or completely virtualized and powered off until needed.
13,4,Only Allow Access to Authorized Cloud Storage or Email Providers,Only allow access to authorized cloud storage or email providers.
13,6,Encrypt Mobile Device Data,Utilize approved cryptographic mechanisms to protect enterprise data stored on all mobile devices.
13,7,Manage USB Devices,"If USB storage devices are required, enterprise software shall be used that can configure systems to allow the use of specific devices. An inventory of such devices shall be maintained."
14,1,Segment the Network Based on Sensitivity,"Segment the network based on the label or classification level of the information stored on the servers, locate all sensitive information on separated Virtual Local Area Networks (VLANs)."
14,2,Enable Firewall Filtering Between VLANs,Enable firewall filtering between VLANs to ensure that only authorized systems are able to communicate with other systems necessary to fulfill their specific responsibilities.
14,3,Disable Workstation-to-Workstation Communication,"Disable all workstation-to-workstation communication to limit an attacker's ability to move laterally and compromise neighboring systems, through technologies such as Private VLANs or micro segmentation."
14,4,Encrypt All Sensitive Information in Transit,Encrypt all sensitive information in transit.
14,6,Protect Information through Access Control Lists,"Protect all information stored on systems with file system, network share, claims, application, or database specific access control lists. These controls shall enforce the principle that only authorized individuals should have access to the information based on their need to access the information as a part of their responsibilities."
15,1,Maintain an Inventory of Authorized Wireless Access Points,Maintain an inventory of authorized wireless access points connected to the wired network.
15,2,Detect Wireless Access Points Connected to the Wired Network,Configure network vulnerability scanning tools to detect and alert on unauthorized wireless access points connected to the wired network.
15,3,Use a Wireless Intrusion Detection System,Use a wireless intrusion detection system (WIDS) to detect and alert on unauthorized wireless access points connected to the network.
15,6,Disable Peer-to-peer Wireless Network Capabilities on Wireless Clients,Disable peer-to-peer (adhoc) wireless network capabilities on wireless clients.
15,7,Leverage the Advanced Encryption Standard (AES) to Encrypt Wireless Data,Leverage the Advanced Encryption Standard (AES) to encrypt wireless data in transit.
15,9,Disable Wireless Peripheral Access to Devices,"Disable wireless peripheral access of devices [such as Bluetooth and Near Field Communication (NFC)], unless such access is required for a business purpose."
15,1,Create Separate Wireless Network for Personal and Untrusted Devices,Create a separate wireless network for personal or untrusted devices. Enterprise access from this network shall be treated as untrusted and filtered and audited accordingly.
16,1,Maintain an Inventory of Authentication Systems,"Maintain an inventory of each of the organization's authentication systems, including those located on-site or at a remote service provider."
16,2,Configure Centralized Point of Authentication,"Configure access for all accounts through as few centralized points of authentication as possible, including network, security, and cloud systems."
16,3,Require Multi-factor Authentication,"Require multi-factor authentication for all user accounts, on all systems, whether managed on-site or by a third-party provider."
16,4,Encrypt or Hash all Authentication Credentials,Encrypt or hash with a salt all authentication credentials when stored.
16,5,Encrypt Transmittal of Username and Authentication Credentials,Ensure that all account usernames and authentication credentials are transmitted across networks using encrypted channels.
16,6,Maintain an Inventory of Accounts,Maintain an inventory of all accounts organized by authentication system.
16,7,Establish Process for Revoking Access,"Establish and follow an automated process for revoking system access by disabling accounts immediately upon termination or change of responsibilities of an employee or contractor. Disabling these accounts, instead of deleting accounts, allows preservation of audit trails."
16,8,Disable Any Unassociated Accounts,Disable any account that cannot be associated with a business process or business owner.
16,9,Disable Dormant Accounts,Automatically disable dormant accounts after a set period of inactivity.
16,1,Ensure All Accounts Have An Expiration Date,Ensure that all accounts have an expiration date that is monitored and enforced.
16,11,Lock Workstation Sessions After Inactivity,Automatically lock workstation sessions after a standard period of inactivity.
16,12,Monitor Attempts to Access Deactivated Accounts,Monitor attempts to access deactivated accounts through audit logging.
17,1,Perform a Skills Gap Analysis,"Perform a skills gap analysis to understand the skills and behaviors workforce members are not adhering to, using this information to build a baseline education roadmap."
17,2,Deliver Training to Fill the Skills Gap,Deliver training to address the skills gap identified to positively impact workforce members' security behavior.
17,3,Implement a Security Awareness Program,Create a security awareness program for all workforce members to complete on a regular basis to ensure they understand and exhibit the necessary behaviors and skills to help ensure the security of the organization. The organization's security awareness program should be communicated in a continuous and engaging manner.
17,4,Update Awareness Content Frequently,"Ensure that the organization's security awareness program is updated frequently (at least annually) to address new technologies, threats, standards and business requirements."
17,5,Train Workforce on Secure Authentication,Train workforce members on the importance of enabling and utilizing secure authentication
17,6,Train Workforce on Identifying Social Engineering Attacks,"Train the workforce on how to identify different forms of social engineering attacks, such as phishing, phone scams and impersonation calls."
17,7,Train Workforce on Sensitive Data Handling,"Train workforce members on how to identify and properly store, transfer, archive and destroy sensitive information."
17,8,Train Workforce on Causes of Unintentional Data Exposure,"Train workforce members to be aware of causes for unintentional data exposures, such as losing their mobile devices or emailing the wrong person due to autocomplete in email."
17,9,Train Workforce Members on Identifying and Reporting Incidents,Train workforce members to be able to identify the most common indicators of an incident and be able to report such an incident.
18,1,Establish Secure Coding Practices,Establish secure coding practices appropriate to the programming language and development environment being used.
18,2,Ensure Explicit Error Checking is Performed for All In-house Developed Software,"For in-house developed software, ensure that explicit error checking is performed and documented for all input, including for size, data type, and acceptable ranges or formats."
18,3,Verify That Acquired Software is Still Supported,Ensure that the version of all software acquired from outside your organization is still supported by the developer or appropriately hardened based on developer security recommendations.
18,5,Use Only Standardized and Extensively Reviewed Encryption Algorithms,"Use only standardized, currently accepted, and extensively reviewed encryption algorithms."
18,6,Ensure Software Development Personnel are Trained in Secure Coding,Ensure that all software development personnel receive training in writing secure code for their specific development environment and responsibilities.
18,7,Apply Static and Dynamic Code Analysis Tools,Apply static and dynamic analysis tools to verify that secure coding practices are being adhered to for internally developed software.
18,8,Establish a Process to Accept and Address Reports of Software Vulnerabilities,"Establish a process to accept and address reports of software vulnerabilities, including providing a means for external entities to contact your security group."
18,9,Separate Production and Non-Production Systems,Maintain separate environments for production and non-production systems. Developers shall not have unmonitored access to production environments.
18,1,Deploy Web Application Firewalls,"Protect web applications by deploying web application firewalls (WAFs) that inspect all traffic flowing to the web application for common web application attacks. For applications that are not web-based, specific application firewalls shall be deployed if such tools are available for the given application type. If the traffic is encrypted, the device shall either sit behind the encryption or be capable of decrypting the traffic prior to analysis. If neither option is appropriate, a host-based web application firewall shall be deployed."
18,11,Use Standard Hardening Configuration Templates for Databases,"For applications that rely on a database, use standard hardening configuration templates. All systems that are part of critical business processes shall also be tested."
19,1,Document Incident Response Procedures,Ensure that there are written incident response plans that defines roles of personnel as well as phases of incident handling/management.
19,2,Assign Job Titles and Duties for Incident Response,"Assign job titles and duties for handling computer and network incidents to specific individuals, and ensure tracking and documentation throughout the incident through resolution."
19,3,Designate Management Personnel to Support Incident Handling,"Designate management personnel, as well as backups, who will support the incident handling process by acting in key decision-making roles."
19,4,Devise Organization-wide Standards for Reporting Incidents,"Devise organization-wide standards for the time required for system administrators and other workforce members to report anomalous events to the incident handling team, the mechanisms for such reporting, and the kind of information that should be included in the incident notification."
19,5,Maintain Contact Information For Reporting Security Incidents,"Assemble and maintain information on third-party contact information to be used to report a security incident, such as Law Enforcement, relevant government departments, vendors, and Information Sharing and Analysis Center (ISAC) partners."
19,6,Publish Information Regarding Reporting Computer Anomalies and Incident,"Publish information for all workforce members, regarding reporting computer anomalies and incidents, to the incident handling team. Such information shall be included in routine employee awareness activities."
19,7,Conduct Periodic Incident Scenario Sessions for Personnel,"Plan and conduct routine incident response exercises and scenarios for the workforce involved in the incident response to maintain awareness and comfort in responding to real world threats. Exercises shall test communication channels, decision making, and incident responder's technical capabilities using tools and data available to them."
20,1,Establish a Penetration Testing Program,"Establish a program for penetration tests that includes a full scope of blended attacks, such as wireless, client-based, and web application attacks."
20,2,Conduct Regular External and Internal Penetration Tests,Conduct regular external and internal penetration tests to identify vulnerabilities and attack vectors that can be used to exploit enterprise systems successfully.
20,4,Include Tests for Presence of Unprotected System Information and Artifacts,"Include tests for the presence of unprotected system information and artifacts that would be useful to attackers, including network diagrams, configuration files, older penetration test reports, emails or documents containing passwords or other information critical to system operation."
20,5,Create a Test Bed for Elements Not Typically Tested in Production,"Create a test bed that mimics a production environment for specific penetration tests and Red Team attacks against elements that are not typically tested in production, such as attacks against supervisory control and data acquisition and other control systems."
20,6,Use Vulnerability Scanning and Penetration Testing Tools in Concert,Use vulnerability scanning and penetration testing tools in concert. The results of vulnerability scanning assessments shall be used as a starting point to guide and focus penetration testing efforts.
20,8,Control and Monitor Accounts Associated with Penetration Testing,"Any user or system accounts used to perform penetration testing shall be controlled and monitored to make sure they are only being used for legitimate purposes, and are removed or restored to normal function after testing is over."
